QueryId,DocumentId,query_length
214,clueweb12-1615wb-72-14407,4
214,clueweb12-0211wb-17-15620,4
214,clueweb12-0700tw-05-07798,4
215,clueweb12-0206wb-28-00419,4
215,clueweb12-0206wb-96-24867,4
215,clueweb12-0011wb-90-24227,4
215,clueweb12-0601wb-97-26169,4
215,clueweb12-0504wb-05-00628,4
215,clueweb12-1020wb-57-33475,4
215,clueweb12-0714wb-20-11740,4
215,clueweb12-0309wb-82-16780,4
215,clueweb12-1902wb-74-05419,4
215,clueweb12-0712wb-52-28918,4
215,clueweb12-0104wb-54-09612,4
215,clueweb12-0307wb-02-02937,4
215,clueweb12-0502wb-86-19330,4
215,clueweb12-0307wb-36-18504,4
215,clueweb12-0312wb-05-31229,4
215,clueweb12-0302wb-59-18468,4
215,clueweb12-1900wb-64-18156,4
215,clueweb12-0013wb-33-25873,4
215,clueweb12-0000wb-19-29902,4
215,clueweb12-1404wb-90-06582,4
215,clueweb12-0008wb-06-13849,4
215,clueweb12-0008wb-46-05151,4
215,clueweb12-0501wb-17-28850,4
215,clueweb12-0008wb-80-27802,4
215,clueweb12-0716wb-60-19246,4
215,clueweb12-0110wb-58-06792,4
215,clueweb12-0406wb-55-14085,4
215,clueweb12-0511wb-84-26169,4
215,clueweb12-1509wb-02-21623,4
215,clueweb12-0212wb-18-03911,4
215,clueweb12-1903wb-27-23785,4
215,clueweb12-0204wb-64-08417,4
215,clueweb12-0400wb-73-10288,4
215,clueweb12-0511wb-59-24448,4
215,clueweb12-1308wb-23-02229,4
215,clueweb12-0300wb-82-34688,4
215,clueweb12-0212wb-06-31391,4
215,clueweb12-0811wb-47-26792,4
215,clueweb12-0914wb-21-00776,4
215,clueweb12-0602wb-57-20849,4
215,clueweb12-0715wb-13-05157,4
215,clueweb12-0211wb-15-31955,4
215,clueweb12-0604wb-22-12719,4
215,clueweb12-1809wb-06-03337,4
215,clueweb12-0713wb-35-01872,4
215,clueweb12-1009wb-90-05196,4
215,clueweb12-0013wb-11-03826,4
215,clueweb12-0900tw-62-14065,4
215,clueweb12-0206wb-92-29154,4
215,clueweb12-0104wb-34-12154,4
215,clueweb12-1503wb-66-11811,4
215,clueweb12-0003wb-55-17788,4
215,clueweb12-0705wb-28-09228,4
215,clueweb12-1213wb-07-05887,4
215,clueweb12-0503wb-38-30226,4
215,clueweb12-0307wb-21-07385,4
215,clueweb12-0112wb-12-14296,4
215,clueweb12-0512wb-33-15223,4
215,clueweb12-0000wb-19-29930,4
215,clueweb12-0211wb-74-35996,4
215,clueweb12-1201wb-02-17525,4
215,clueweb12-1412wb-83-01846,4
215,clueweb12-0009wb-69-14879,4
215,clueweb12-1212wb-37-04047,4
215,clueweb12-0713wb-99-17810,4
215,clueweb12-0901wb-50-08337,4
215,clueweb12-0001wb-58-14573,4
215,clueweb12-1615wb-12-10363,4
215,clueweb12-1414wb-43-10681,4
215,clueweb12-1100wb-34-02710,4
215,clueweb12-0809wb-64-27928,4
215,clueweb12-0111wb-98-29318,4
215,clueweb12-0308wb-56-12928,4
215,clueweb12-1811wb-03-15559,4
215,clueweb12-1713wb-35-04362,4
215,clueweb12-1713wb-46-25030,4
215,clueweb12-0204wb-72-05977,4
215,clueweb12-0306wb-73-16078,4
215,clueweb12-0907wb-51-19918,4
215,clueweb12-0112wb-10-05790,4
215,clueweb12-0404wb-59-04691,4
215,clueweb12-1900wb-78-00865,4
215,clueweb12-1009wb-85-03927,4
215,clueweb12-1010wb-41-15635,4
215,clueweb12-0907wb-43-28522,4
215,clueweb12-0900tw-59-03348,4
215,clueweb12-1309wb-95-27965,4
215,clueweb12-1502wb-87-18024,4
215,clueweb12-0913wb-40-15845,4
215,clueweb12-1612wb-54-03255,4
215,clueweb12-0007wb-04-01903,4
215,clueweb12-1809wb-06-03351,4
215,clueweb12-1316wb-39-06189,4
215,clueweb12-0503wb-38-30254,4
215,clueweb12-0300wb-35-22910,4
215,clueweb12-1515wb-83-20435,4
215,clueweb12-0400tw-30-13305,4
215,clueweb12-0303wb-25-22168,4
215,clueweb12-0304wb-04-05505,4
215,clueweb12-1515wb-87-09250,4
216,clueweb12-1704wb-36-10607,3
216,clueweb12-1708wb-82-10922,3
216,clueweb12-1710wb-74-21740,3
216,clueweb12-1706wb-26-26549,3
216,clueweb12-0606wb-26-35035,3
216,clueweb12-0205wb-22-08559,3
216,clueweb12-0205wb-36-18009,3
216,clueweb12-1705wb-45-10101,3
216,clueweb12-1710wb-59-00784,3
216,clueweb12-0012wb-25-02344,3
216,clueweb12-1705wb-60-08128,3
216,clueweb12-1701wb-88-05517,3
216,clueweb12-1704wb-44-15338,3
216,clueweb12-1705wb-00-10135,3
216,clueweb12-0408wb-33-18525,3
216,clueweb12-0917wb-31-15356,3
216,clueweb12-0800tw-36-13958,3
216,clueweb12-0500wb-45-06174,3
216,clueweb12-1301wb-90-24718,3
216,clueweb12-0409wb-05-26641,3
216,clueweb12-0000tw-29-25177,3
216,clueweb12-1900wb-72-07191,3
216,clueweb12-1701wb-83-18573,3
216,clueweb12-1709wb-50-12635,3
216,clueweb12-0308wb-26-15287,3
216,clueweb12-1707wb-72-10098,3
216,clueweb12-0800tw-36-13944,3
216,clueweb12-0003wb-24-16570,3
216,clueweb12-1707wb-16-20634,3
216,clueweb12-0100tw-09-19709,3
216,clueweb12-1010wb-51-04895,3
216,clueweb12-0800tw-29-05663,3
216,clueweb12-0702wb-32-33565,3
216,clueweb12-1205wb-05-03517,3
216,clueweb12-0800tw-28-16667,3
216,clueweb12-1715wb-18-23054,3
216,clueweb12-1010wb-29-00154,3
216,clueweb12-1705wb-99-01280,3
216,clueweb12-0212wb-08-02045,3
216,clueweb12-1300wb-86-04099,3
216,clueweb12-0404wb-70-16810,3
216,clueweb12-0404wb-62-20172,3
216,clueweb12-1600wb-59-15792,3
216,clueweb12-0800tw-53-13210,3
216,clueweb12-1400tw-56-18870,3
216,clueweb12-1708wb-22-00648,3
216,clueweb12-0605wb-11-29993,3
216,clueweb12-1706wb-63-18839,3
216,clueweb12-1415wb-21-31269,3
216,clueweb12-1512wb-03-09016,3
216,clueweb12-1707wb-72-10070,3
216,clueweb12-0200tw-71-18458,3
216,clueweb12-1707wb-81-08168,3
216,clueweb12-1109wb-79-12883,3
216,clueweb12-0006wb-88-26772,3
216,clueweb12-1107wb-99-06097,3
216,clueweb12-0101wb-11-09730,3
216,clueweb12-1315wb-33-31624,3
216,clueweb12-0511wb-23-06659,3
216,clueweb12-1700wb-39-19605,3
216,clueweb12-1102wb-47-00834,3
216,clueweb12-0100tw-44-14423,3
216,clueweb12-0010wb-92-08565,3
216,clueweb12-0100tw-83-07477,3
216,clueweb12-0913wb-83-19665,3
216,clueweb12-0300tw-01-01610,3
216,clueweb12-0817wb-54-20650,3
216,clueweb12-1414wb-92-07185,3
216,clueweb12-0700tw-79-16346,3
216,clueweb12-0500wb-50-05199,3
216,clueweb12-1905wb-58-10499,3
216,clueweb12-1709wb-89-18741,3
216,clueweb12-0000tw-12-20737,3
216,clueweb12-1300tw-66-00071,3
216,clueweb12-0209wb-55-06320,3
216,clueweb12-0100tw-80-09680,3
216,clueweb12-0309wb-57-25921,3
216,clueweb12-0105wb-15-25538,3
216,clueweb12-1201wb-77-19211,3
216,clueweb12-1200wb-46-13882,3
216,clueweb12-1408wb-96-20493,3
216,clueweb12-0605wb-02-15484,3
216,clueweb12-1708wb-91-16995,3
216,clueweb12-0311wb-48-15980,3
216,clueweb12-0200tw-74-09510,3
216,clueweb12-0810wb-91-16951,3
216,clueweb12-0100tw-13-05742,3
216,clueweb12-1105wb-93-03261,3
216,clueweb12-1111wb-03-00819,3
216,clueweb12-0106wb-25-27590,3
216,clueweb12-0906wb-95-24757,3
216,clueweb12-0809wb-98-14095,3
216,clueweb12-1614wb-48-07337,3
216,clueweb12-0700tw-04-11274,3
216,clueweb12-1000tw-65-02132,3
216,clueweb12-1709wb-34-17122,3
216,clueweb12-1705wb-51-13095,3
216,clueweb12-0209wb-91-13639,3
216,clueweb12-0605wb-11-21972,3
216,clueweb12-0000wb-90-15516,3
217,clueweb12-1700tw-04-06164,4
217,clueweb12-1700tw-16-18413,4
217,clueweb12-0907wb-73-00343,4
217,clueweb12-1700tw-25-07072,4
217,clueweb12-0400wb-60-14259,4
217,clueweb12-1511wb-27-27538,4
217,clueweb12-1812wb-72-17854,4
217,clueweb12-0308wb-74-30880,4
217,clueweb12-0004wb-80-22146,4
217,clueweb12-1800tw-22-17647,4
217,clueweb12-1210wb-79-15174,4
217,clueweb12-0908wb-18-00527,4
217,clueweb12-1108wb-62-15206,4
217,clueweb12-1804wb-20-01630,4
217,clueweb12-1712wb-52-02554,4
217,clueweb12-0310wb-52-06630,4
217,clueweb12-1800tw-26-20085,4
217,clueweb12-0700wb-00-08460,4
217,clueweb12-1210wb-45-05634,4
217,clueweb12-0004wb-04-13141,4
217,clueweb12-0905wb-14-13189,4
217,clueweb12-1415wb-32-16351,4
217,clueweb12-1209wb-89-23581,4
217,clueweb12-0900tw-61-01299,4
217,clueweb12-1800wb-91-16801,4
217,clueweb12-1909wb-62-03404,4
217,clueweb12-1800tw-01-01522,4
217,clueweb12-1909wb-63-15526,4
217,clueweb12-0309wb-99-19614,4
217,clueweb12-1414wb-37-31216,4
217,clueweb12-1413wb-95-05625,4
217,clueweb12-1416wb-03-01460,4
217,clueweb12-0310wb-34-06581,4
217,clueweb12-0004wb-96-26620,4
217,clueweb12-1909wb-78-22516,4
217,clueweb12-1501wb-38-13000,4
217,clueweb12-0906wb-34-08037,4
217,clueweb12-1413wb-20-14915,4
217,clueweb12-1909wb-73-12044,4
217,clueweb12-1500wb-78-13211,4
217,clueweb12-0904wb-12-02391,4
217,clueweb12-0904wb-88-02277,4
217,clueweb12-1416wb-31-34424,4
217,clueweb12-0906wb-07-08503,4
217,clueweb12-0906wb-98-04574,4
217,clueweb12-0906wb-34-08023,4
217,clueweb12-0906wb-68-26164,4
217,clueweb12-0906wb-62-19201,4
217,clueweb12-0904wb-73-03555,4
217,clueweb12-1909wb-77-10953,4
217,clueweb12-1416wb-03-01474,4
217,clueweb12-1415wb-93-01163,4
217,clueweb12-1501wb-15-25561,4
217,clueweb12-1508wb-36-26364,4
217,clueweb12-0906wb-37-14321,4
217,clueweb12-0307wb-19-26028,4
217,clueweb12-1500wb-17-19582,4
217,clueweb12-1501wb-90-11201,4
217,clueweb12-1414wb-20-10757,4
217,clueweb12-1413wb-42-06614,4
217,clueweb12-1415wb-93-01149,4
217,clueweb12-0904wb-37-15411,4
217,clueweb12-0905wb-50-15049,4
217,clueweb12-1508wb-15-43829,4
217,clueweb12-0007wb-59-07872,4
217,clueweb12-0002wb-94-09427,4
217,clueweb12-1415wb-51-12838,4
217,clueweb12-1416wb-46-00567,4
217,clueweb12-0906wb-72-02314,4
217,clueweb12-1909wb-82-11204,4
217,clueweb12-0906wb-98-04588,4
217,clueweb12-1501wb-65-19554,4
217,clueweb12-0008wb-02-14077,4
217,clueweb12-1413wb-66-23198,4
217,clueweb12-0905wb-66-24517,4
217,clueweb12-1909wb-46-33016,4
217,clueweb12-0906wb-25-19581,4
217,clueweb12-0904wb-88-02261,4
217,clueweb12-0000wb-14-06113,4
217,clueweb12-1909wb-63-15512,4
217,clueweb12-1909wb-60-23315,4
217,clueweb12-0906wb-88-04958,4
217,clueweb12-1414wb-91-22029,4
217,clueweb12-1909wb-66-07871,4
217,clueweb12-0905wb-26-27528,4
217,clueweb12-1909wb-70-14511,4
217,clueweb12-1909wb-69-00376,4
217,clueweb12-0906wb-55-14365,4
217,clueweb12-0907wb-58-12675,4
217,clueweb12-1501wb-20-09017,4
217,clueweb12-1501wb-68-21742,4
217,clueweb12-1500wb-17-19566,4
217,clueweb12-1909wb-49-23603,4
217,clueweb12-1909wb-64-27988,4
217,clueweb12-0904wb-51-25649,4
217,clueweb12-0905wb-63-08850,4
217,clueweb12-0904wb-54-16238,4
217,clueweb12-1506wb-68-12398,4
217,clueweb12-0906wb-61-00044,4
217,clueweb12-0906wb-25-19566,4
218,clueweb12-0300tw-33-01415,3
218,clueweb12-1100tw-12-12137,3
218,clueweb12-0703wb-80-09684,3
218,clueweb12-0707wb-41-00921,3
218,clueweb12-0307wb-55-30062,3
218,clueweb12-0400tw-74-21560,3
218,clueweb12-1200tw-99-01280,3
218,clueweb12-1800tw-02-06449,3
218,clueweb12-0510wb-05-13343,3
218,clueweb12-0100tw-17-07344,3
218,clueweb12-1100tw-32-18736,3
218,clueweb12-0301tw-12-10464,3
218,clueweb12-0307wb-82-16855,3
218,clueweb12-1911wb-02-27137,3
218,clueweb12-1411wb-62-22424,3
218,clueweb12-1607wb-63-16940,3
218,clueweb12-1607wb-30-12750,3
218,clueweb12-0300tw-36-07565,3
218,clueweb12-1911wb-28-13954,3
218,clueweb12-1400tw-54-08679,3
218,clueweb12-0711wb-90-10303,3
218,clueweb12-0211wb-66-01708,3
218,clueweb12-0303wb-49-21261,3
218,clueweb12-0301tw-54-20070,3
218,clueweb12-0200tw-94-20031,3
218,clueweb12-0511wb-18-09617,3
218,clueweb12-0705wb-15-24842,3
218,clueweb12-0202wb-04-23083,3
218,clueweb12-1000tw-41-12680,3
218,clueweb12-1100tw-13-01961,3
218,clueweb12-1201tw-20-14863,3
218,clueweb12-1310wb-93-11466,3
218,clueweb12-0204wb-28-30263,3
218,clueweb12-1600tw-21-17249,3
218,clueweb12-1800tw-03-07138,3
218,clueweb12-0409wb-54-01322,3
218,clueweb12-0405wb-86-28359,3
218,clueweb12-1200tw-30-06172,3
218,clueweb12-1100tw-64-22137,3
218,clueweb12-0409wb-41-28799,3
218,clueweb12-0410wb-01-05670,3
218,clueweb12-0409wb-00-25008,3
218,clueweb12-0112wb-44-06628,3
218,clueweb12-1408wb-06-33042,3
218,clueweb12-1713wb-28-28757,3
218,clueweb12-0409wb-65-08559,3
218,clueweb12-0409wb-30-20145,3
218,clueweb12-0202wb-62-06337,3
218,clueweb12-0201wb-64-10973,3
218,clueweb12-0203wb-77-09947,3
218,clueweb12-0406wb-59-26574,3
218,clueweb12-1313wb-14-11374,3
218,clueweb12-0301tw-53-11842,3
218,clueweb12-0409wb-00-24994,3
218,clueweb12-1409wb-20-24276,3
218,clueweb12-0918wb-49-30984,3
218,clueweb12-0203wb-20-20726,3
218,clueweb12-0202wb-72-16434,3
218,clueweb12-1412wb-17-23589,3
218,clueweb12-1506wb-96-25091,3
218,clueweb12-0408wb-40-04520,3
218,clueweb12-1100tw-57-08592,3
218,clueweb12-0407wb-14-05385,3
218,clueweb12-0201wb-92-05782,3
218,clueweb12-0202wb-80-17692,3
218,clueweb12-0202wb-01-32603,3
218,clueweb12-0800tw-74-12122,3
218,clueweb12-1712wb-82-19933,3
218,clueweb12-0408wb-83-22137,3
218,clueweb12-0407wb-00-26207,3
218,clueweb12-0405wb-37-13463,3
218,clueweb12-0611wb-67-14974,3
218,clueweb12-0408wb-71-17386,3
218,clueweb12-0407wb-56-27250,3
218,clueweb12-1407wb-16-25210,3
218,clueweb12-1807wb-65-29616,3
218,clueweb12-0409wb-92-31340,3
218,clueweb12-0408wb-57-24381,3
218,clueweb12-0202wb-52-22786,3
218,clueweb12-0408wb-04-17404,3
218,clueweb12-0202wb-34-03964,3
218,clueweb12-0407wb-82-25076,3
218,clueweb12-0917wb-88-21892,3
218,clueweb12-0111wb-49-15759,3
218,clueweb12-0203wb-66-19664,3
218,clueweb12-0201wb-83-19456,3
218,clueweb12-1017wb-65-01826,3
218,clueweb12-1200tw-94-01121,3
218,clueweb12-0406wb-08-16050,3
218,clueweb12-0407wb-34-29713,3
218,clueweb12-0400tw-84-11720,3
218,clueweb12-0203wb-09-11863,3
218,clueweb12-0408wb-22-22757,3
218,clueweb12-0405wb-56-20906,3
218,clueweb12-0405wb-44-16650,3
218,clueweb12-0405wb-63-21562,3
218,clueweb12-0408wb-04-17390,3
218,clueweb12-1807wb-76-25866,3
218,clueweb12-0409wb-27-08558,3
218,clueweb12-0405wb-37-13477,3
219,clueweb12-1904wb-94-13134,5
219,clueweb12-0105wb-75-26744,5
219,clueweb12-1805wb-04-12190,5
219,clueweb12-0409wb-80-15118,5
219,clueweb12-1210wb-72-07439,5
219,clueweb12-1105wb-32-00070,5
219,clueweb12-1210wb-37-09941,5
219,clueweb12-1102wb-39-11805,5
219,clueweb12-0805wb-39-10950,5
219,clueweb12-0300wb-48-00587,5
219,clueweb12-0310wb-34-23469,5
219,clueweb12-0205wb-99-15803,5
219,clueweb12-1304wb-56-09934,5
219,clueweb12-0711wb-31-16636,5
219,clueweb12-1101wb-93-07381,5
219,clueweb12-0206wb-14-16184,5
219,clueweb12-0111wb-24-31944,5
219,clueweb12-1101wb-85-20232,5
219,clueweb12-1813wb-05-29066,5
219,clueweb12-0408wb-40-11157,5
219,clueweb12-0405wb-31-04243,5
219,clueweb12-0405wb-23-05032,5
219,clueweb12-0405wb-44-24419,5
219,clueweb12-0210wb-66-00867,5
219,clueweb12-0406wb-36-05000,5
219,clueweb12-0204wb-25-04522,5
219,clueweb12-0202wb-52-28869,5
219,clueweb12-0204wb-01-14303,5
219,clueweb12-0210wb-61-04552,5
219,clueweb12-0200tw-17-20409,5
219,clueweb12-0405wb-16-04849,5
219,clueweb12-0209wb-39-10239,5
219,clueweb12-0806wb-08-03471,5
219,clueweb12-0202wb-80-23534,5
219,clueweb12-0202wb-90-24421,5
219,clueweb12-0201wb-15-13793,5
219,clueweb12-1100tw-25-13289,5
219,clueweb12-1312wb-49-19959,5
219,clueweb12-0700tw-78-10998,5
219,clueweb12-0206wb-19-11584,5
219,clueweb12-0815wb-45-29306,5
219,clueweb12-1813wb-17-27658,5
219,clueweb12-0203wb-09-18330,5
219,clueweb12-1208wb-00-38158,5
219,clueweb12-1806wb-70-12655,5
219,clueweb12-0206wb-05-21673,5
219,clueweb12-0406wb-60-03267,5
219,clueweb12-1514wb-35-26089,5
219,clueweb12-1912wb-75-15360,5
219,clueweb12-1210wb-85-28648,5
219,clueweb12-0300wb-39-07708,5
219,clueweb12-0404wb-43-23385,5
219,clueweb12-0404wb-43-23399,5
219,clueweb12-0207wb-82-21089,5
219,clueweb12-0608wb-77-14173,5
219,clueweb12-0202wb-17-02129,5
219,clueweb12-0404wb-36-25892,5
219,clueweb12-0204wb-74-15711,5
219,clueweb12-0302wb-32-23302,5
219,clueweb12-1208wb-72-11255,5
219,clueweb12-1310wb-25-20442,5
219,clueweb12-1813wb-02-04450,5
219,clueweb12-0405wb-44-24433,5
219,clueweb12-1312wb-82-15728,5
219,clueweb12-0408wb-43-16668,5
219,clueweb12-0800tw-08-22928,5
219,clueweb12-0405wb-44-24405,5
219,clueweb12-0404wb-49-27919,5
219,clueweb12-0110wb-73-12836,5
219,clueweb12-0210wb-72-25811,5
219,clueweb12-0206wb-90-02450,5
219,clueweb12-0007wb-16-23877,5
219,clueweb12-1018wb-24-02594,5
219,clueweb12-0110wb-53-06880,5
219,clueweb12-0600wb-56-26141,5
219,clueweb12-0407wb-01-14524,5
219,clueweb12-0300tw-61-06647,5
219,clueweb12-0411wb-13-22089,5
219,clueweb12-1413wb-19-27212,5
219,clueweb12-0206wb-83-14852,5
219,clueweb12-0405wb-38-12113,5
219,clueweb12-0407wb-57-21968,5
219,clueweb12-0407wb-14-19298,5
219,clueweb12-0405wb-11-26845,5
219,clueweb12-0407wb-35-22283,5
219,clueweb12-0405wb-23-20476,5
219,clueweb12-0405wb-38-12127,5
219,clueweb12-0405wb-31-15761,5
219,clueweb12-0110wb-35-05118,5
219,clueweb12-1115wb-19-05976,5
219,clueweb12-0309wb-55-19982,5
219,clueweb12-1703wb-30-01280,5
219,clueweb12-0400tw-75-18058,5
219,clueweb12-0500wb-26-28101,5
219,clueweb12-0403wb-42-16631,5
219,clueweb12-1602wb-44-28721,5
219,clueweb12-0403wb-04-13062,5
219,clueweb12-1401wb-86-06248,5
219,clueweb12-1911wb-43-14501,5
219,clueweb12-1714wb-38-05197,5
220,clueweb12-1413wb-22-08415,2
220,clueweb12-0305wb-14-23288,2
220,clueweb12-0404wb-93-19954,2
220,clueweb12-0305wb-21-26350,2
220,clueweb12-1102wb-79-30709,2
220,clueweb12-1113wb-79-24330,2
220,clueweb12-1113wb-70-32281,2
220,clueweb12-0811wb-22-20640,2
220,clueweb12-1615wb-08-03939,2
220,clueweb12-0305wb-31-01989,2
220,clueweb12-1506wb-62-10011,2
220,clueweb12-0404wb-93-19968,2
220,clueweb12-0200tw-18-17496,2
220,clueweb12-1716wb-49-16106,2
220,clueweb12-1511wb-51-29495,2
220,clueweb12-0001wb-77-13942,2
220,clueweb12-0605wb-73-11560,2
220,clueweb12-1500tw-68-16422,2
220,clueweb12-1202wb-24-03945,2
220,clueweb12-0404wb-79-07405,2
220,clueweb12-0813wb-58-11497,2
220,clueweb12-0207wb-75-09448,2
220,clueweb12-1516wb-32-18840,2
220,clueweb12-1020wb-25-24985,2
220,clueweb12-0309wb-09-12083,2
220,clueweb12-0600tw-11-02884,2
220,clueweb12-1414wb-44-18277,2
220,clueweb12-0300tw-53-12383,2
220,clueweb12-0006wb-89-02619,2
220,clueweb12-0305wb-21-26364,2
220,clueweb12-1415wb-77-00402,2
220,clueweb12-1414wb-06-25710,2
220,clueweb12-0810wb-75-22117,2
220,clueweb12-0300tw-41-03714,2
220,clueweb12-0101wb-04-18362,2
220,clueweb12-1814wb-14-12433,2
220,clueweb12-0700tw-44-22041,2
220,clueweb12-0606wb-75-20104,2
220,clueweb12-1020wb-21-18491,2
220,clueweb12-1020wb-19-30986,2
220,clueweb12-0907wb-79-19328,2
220,clueweb12-0204wb-02-31320,2
220,clueweb12-0814wb-94-25218,2
220,clueweb12-0904wb-75-23834,2
220,clueweb12-1402wb-82-20168,2
220,clueweb12-1502wb-69-13662,2
220,clueweb12-0813wb-64-01749,2
220,clueweb12-1514wb-67-01574,2
220,clueweb12-1415wb-95-21164,2
220,clueweb12-0813wb-72-05944,2
220,clueweb12-1602wb-78-05638,2
220,clueweb12-1020wb-07-16201,2
220,clueweb12-1020wb-19-31000,2
220,clueweb12-1415wb-40-23748,2
220,clueweb12-0200tw-75-05248,2
220,clueweb12-0105wb-00-12386,2
220,clueweb12-0816wb-98-01501,2
220,clueweb12-0601wb-42-27967,2
220,clueweb12-1306wb-08-23332,2
220,clueweb12-1700tw-23-07139,2
220,clueweb12-1510wb-20-22176,2
220,clueweb12-0303wb-20-07211,2
220,clueweb12-1300tw-57-02313,2
220,clueweb12-0805wb-10-06469,2
220,clueweb12-1800wb-27-09436,2
220,clueweb12-1013wb-55-01658,2
220,clueweb12-1000tw-74-08621,2
220,clueweb12-1200tw-71-08989,2
220,clueweb12-0812wb-32-10038,2
220,clueweb12-1300tw-46-21897,2
220,clueweb12-1002wb-29-19201,2
220,clueweb12-1018wb-83-10912,2
220,clueweb12-0813wb-55-06420,2
220,clueweb12-0814wb-35-10263,2
220,clueweb12-1415wb-77-00416,2
220,clueweb12-1415wb-64-11499,2
220,clueweb12-1811wb-99-20411,2
220,clueweb12-0815wb-86-00131,2
220,clueweb12-1504wb-64-05642,2
220,clueweb12-1414wb-39-16760,2
220,clueweb12-0904wb-70-13739,2
220,clueweb12-1020wb-07-16187,2
220,clueweb12-0312wb-14-10588,2
220,clueweb12-0906wb-68-03474,2
220,clueweb12-0007wb-00-06162,2
220,clueweb12-1413wb-69-28452,2
220,clueweb12-1111wb-50-03580,2
220,clueweb12-1306wb-04-09162,2
220,clueweb12-0609wb-75-26767,2
220,clueweb12-0814wb-80-14393,2
220,clueweb12-0816wb-81-22886,2
220,clueweb12-0007wb-72-12949,2
220,clueweb12-0301tw-41-18393,2
220,clueweb12-0816wb-63-01239,2
220,clueweb12-0816wb-23-16695,2
220,clueweb12-0815wb-92-24230,2
220,clueweb12-0815wb-03-07518,2
220,clueweb12-0813wb-29-17356,2
220,clueweb12-1013wb-46-19260,2
220,clueweb12-1211wb-26-03237,2
221,clueweb12-0102wb-31-05031,4
221,clueweb12-0311wb-46-23545,4
221,clueweb12-1101tw-01-13761,4
221,clueweb12-0103wb-36-29626,4
221,clueweb12-0311wb-25-07522,4
221,clueweb12-0806wb-36-05052,4
221,clueweb12-0312wb-10-13455,4
221,clueweb12-1013wb-04-18298,4
221,clueweb12-0311wb-96-02992,4
221,clueweb12-0200wb-25-30603,4
221,clueweb12-1210wb-94-18304,4
221,clueweb12-0312wb-06-11540,4
221,clueweb12-0101wb-14-06112,4
221,clueweb12-0311wb-31-09393,4
221,clueweb12-0101wb-91-18670,4
221,clueweb12-0311wb-64-07902,4
221,clueweb12-0013wb-75-27455,4
221,clueweb12-0101wb-56-05503,4
221,clueweb12-0311wb-78-27151,4
221,clueweb12-0311wb-40-25172,4
221,clueweb12-0101wb-43-14511,4
221,clueweb12-0101wb-65-12049,4
221,clueweb12-0101wb-56-05489,4
221,clueweb12-0311wb-64-07874,4
221,clueweb12-0101wb-25-05853,4
221,clueweb12-0101wb-34-11071,4
221,clueweb12-0808wb-49-06438,4
221,clueweb12-0101wb-25-05867,4
221,clueweb12-0311wb-46-23601,4
221,clueweb12-0311wb-64-07860,4
221,clueweb12-0102wb-02-09019,4
221,clueweb12-0311wb-46-23587,4
221,clueweb12-0311wb-60-09161,4
221,clueweb12-0311wb-88-27654,4
221,clueweb12-0311wb-88-27640,4
221,clueweb12-0311wb-46-23573,4
221,clueweb12-0311wb-60-09133,4
221,clueweb12-0311wb-40-25200,4
221,clueweb12-0311wb-96-03006,4
221,clueweb12-0311wb-60-09175,4
221,clueweb12-0311wb-60-09147,4
221,clueweb12-1117wb-84-30543,4
221,clueweb12-0013wb-58-07323,4
221,clueweb12-0312wb-06-11554,4
221,clueweb12-1104wb-58-02679,4
221,clueweb12-0013wb-81-03963,4
221,clueweb12-0311wb-96-03020,4
221,clueweb12-0814wb-19-16186,4
221,clueweb12-0302wb-83-29761,4
221,clueweb12-0012wb-65-04019,4
221,clueweb12-0102wb-22-02778,4
221,clueweb12-0311wb-88-27668,4
221,clueweb12-1902wb-48-20269,4
221,clueweb12-0311wb-78-27109,4
221,clueweb12-0100wb-63-04133,4
221,clueweb12-1203wb-36-29108,4
221,clueweb12-0809wb-63-13448,4
221,clueweb12-0312wb-32-11106,4
221,clueweb12-0311wb-88-27626,4
221,clueweb12-0013wb-14-10731,4
221,clueweb12-1216wb-48-14546,4
221,clueweb12-0004wb-35-03640,4
221,clueweb12-0915wb-06-13698,4
221,clueweb12-0104wb-52-11954,4
221,clueweb12-1300tw-66-13069,4
221,clueweb12-1009wb-15-07078,4
221,clueweb12-0013wb-00-24170,4
221,clueweb12-0013wb-68-21732,4
221,clueweb12-1111wb-96-03392,4
221,clueweb12-0902wb-89-07739,4
221,clueweb12-0506wb-81-28986,4
221,clueweb12-0818wb-75-09850,4
221,clueweb12-0817wb-32-21674,4
221,clueweb12-0400wb-32-14745,4
221,clueweb12-1905wb-55-03346,4
221,clueweb12-0012wb-78-03277,4
221,clueweb12-0605wb-92-31186,4
221,clueweb12-1012wb-24-22127,4
221,clueweb12-0101wb-82-10161,4
221,clueweb12-0210wb-77-08397,4
221,clueweb12-1606wb-46-14871,4
221,clueweb12-0012wb-47-13849,4
221,clueweb12-0006wb-60-31249,4
221,clueweb12-0311wb-40-25186,4
221,clueweb12-0311wb-46-23559,4
221,clueweb12-0201wb-52-05240,4
221,clueweb12-0311wb-31-09379,4
221,clueweb12-1100wb-63-19672,4
221,clueweb12-0101wb-06-30499,4
221,clueweb12-1018wb-29-24417,4
221,clueweb12-1700tw-61-06153,4
221,clueweb12-0102wb-40-11569,4
221,clueweb12-0400wb-31-00602,4
221,clueweb12-1019wb-67-01582,4
221,clueweb12-1300tw-78-05018,4
221,clueweb12-1907wb-78-24541,4
