QueryId,DocumentId,title_query_coverage,content_query_coverage,anchors_query_coverage,normalized_title_query_coverage,normalized_content_query_coverage,normalized_anchors_query_coverage
224,clueweb12-1104wb-00-22603,0,5,0,0.0,1.0,0.0
224,clueweb12-1701wb-91-04164,0,5,0,0.0,1.0,0.0
224,clueweb12-1019wb-62-02280,2,5,0,0.4,1.0,0.0
224,clueweb12-0802wb-59-08402,0,5,0,0.0,1.0,0.0
224,clueweb12-0200tw-81-11687,0,5,0,0.0,1.0,0.0
224,clueweb12-1805wb-52-21229,1,5,0,0.2,1.0,0.0
224,clueweb12-1909wb-48-01495,0,5,0,0.0,1.0,0.0
224,clueweb12-1712wb-15-17689,1,5,0,0.2,1.0,0.0
224,clueweb12-0806wb-44-23847,0,5,0,0.0,1.0,0.0
224,clueweb12-0901wb-25-11573,0,5,0,0.0,1.0,0.0
224,clueweb12-1513wb-75-16250,1,5,1,0.2,1.0,0.2
224,clueweb12-1800tw-37-05689,0,5,0,0.0,1.0,0.0
224,clueweb12-0905wb-54-12340,1,5,1,0.2,1.0,0.2
224,clueweb12-1900wb-92-19435,1,5,0,0.2,1.0,0.0
224,clueweb12-1104wb-58-04046,0,5,0,0.0,1.0,0.0
224,clueweb12-0110wb-07-22598,3,5,3,0.6,1.0,0.6
224,clueweb12-0800tw-03-17104,0,5,0,0.0,1.0,0.0
224,clueweb12-1210wb-69-25208,0,5,0,0.0,1.0,0.0
224,clueweb12-0000wb-57-07220,1,5,1,0.2,1.0,0.2
224,clueweb12-1112wb-22-14349,1,5,1,0.2,1.0,0.2
224,clueweb12-1809wb-66-19308,2,5,0,0.4,1.0,0.0
224,clueweb12-1501tw-02-01989,0,5,0,0.0,1.0,0.0
224,clueweb12-0800tw-36-19658,0,5,0,0.0,1.0,0.0
224,clueweb12-1808wb-38-24241,0,5,0,0.0,1.0,0.0
224,clueweb12-1415wb-36-17408,0,5,0,0.0,1.0,0.0
224,clueweb12-0704wb-79-19750,0,5,0,0.0,1.0,0.0
224,clueweb12-0207wb-64-31907,1,5,1,0.2,1.0,0.2
224,clueweb12-1900tw-21-04816,0,5,0,0.0,1.0,0.0
224,clueweb12-1103wb-46-23658,0,5,0,0.0,1.0,0.0
224,clueweb12-1201wb-28-26264,1,5,1,0.2,1.0,0.2
224,clueweb12-0909wb-29-11476,0,5,0,0.0,1.0,0.0
224,clueweb12-0904wb-86-12807,0,5,0,0.0,1.0,0.0
224,clueweb12-1308wb-99-27564,0,5,0,0.0,1.0,0.0
224,clueweb12-1715wb-63-05314,1,5,0,0.2,1.0,0.0
224,clueweb12-0909wb-73-22373,0,5,0,0.0,1.0,0.0
224,clueweb12-0200tw-18-07429,0,5,0,0.0,1.0,0.0
224,clueweb12-0714wb-45-17390,0,5,0,0.0,1.0,0.0
224,clueweb12-0907wb-50-28475,0,5,0,0.0,1.0,0.0
224,clueweb12-1116wb-70-23147,0,5,0,0.0,1.0,0.0
224,clueweb12-1611wb-62-23461,3,5,0,0.6,1.0,0.0
224,clueweb12-0307wb-48-00125,0,5,0,0.0,1.0,0.0
224,clueweb12-0005wb-99-15700,0,5,0,0.0,1.0,0.0
224,clueweb12-0100tw-45-05370,0,5,0,0.0,1.0,0.0
224,clueweb12-0700wb-16-35020,1,5,1,0.2,1.0,0.2
224,clueweb12-1716wb-41-17412,1,5,0,0.2,1.0,0.0
224,clueweb12-0000wb-61-08519,0,5,0,0.0,1.0,0.0
224,clueweb12-0007wb-06-23948,1,5,1,0.2,1.0,0.2
224,clueweb12-1615wb-58-21561,0,5,0,0.0,1.0,0.0
224,clueweb12-0812wb-54-30191,0,5,0,0.0,1.0,0.0
224,clueweb12-1911wb-45-21509,1,5,1,0.2,1.0,0.2
224,clueweb12-0307wb-48-00153,0,5,0,0.0,1.0,0.0
224,clueweb12-0201wb-86-00167,0,5,0,0.0,1.0,0.0
224,clueweb12-1813wb-61-29129,0,5,0,0.0,1.0,0.0
224,clueweb12-1101wb-81-09195,0,5,0,0.0,1.0,0.0
224,clueweb12-1912wb-62-07813,2,5,2,0.4,1.0,0.4
224,clueweb12-1305wb-45-21815,0,5,0,0.0,1.0,0.0
224,clueweb12-1305wb-48-26453,0,5,0,0.0,1.0,0.0
224,clueweb12-1305wb-11-28399,0,5,0,0.0,1.0,0.0
224,clueweb12-1305wb-11-28385,0,5,0,0.0,1.0,0.0
224,clueweb12-0301tw-22-13013,2,5,0,0.4,1.0,0.0
224,clueweb12-1703wb-29-31889,0,5,0,0.0,1.0,0.0
224,clueweb12-0210wb-33-30183,0,5,0,0.0,1.0,0.0
224,clueweb12-1700tw-65-15297,0,5,0,0.0,1.0,0.0
224,clueweb12-1305wb-35-20610,0,5,0,0.0,1.0,0.0
224,clueweb12-1305wb-48-29329,0,5,0,0.0,1.0,0.0
224,clueweb12-0007wb-73-32517,1,5,1,0.2,1.0,0.2
224,clueweb12-1909wb-95-26525,0,5,0,0.0,1.0,0.0
224,clueweb12-0403wb-02-35357,0,5,0,0.0,1.0,0.0
224,clueweb12-0402wb-92-02660,0,5,0,0.0,1.0,0.0
224,clueweb12-0403wb-02-35371,0,5,0,0.0,1.0,0.0
224,clueweb12-1513wb-39-31301,1,5,1,0.2,1.0,0.2
224,clueweb12-1305wb-06-23061,0,5,0,0.0,1.0,0.0
224,clueweb12-1909wb-43-31691,0,5,0,0.0,1.0,0.0
224,clueweb12-1512wb-24-20166,1,5,0,0.2,1.0,0.0
224,clueweb12-1503wb-82-15030,1,5,1,0.2,1.0,0.2
224,clueweb12-1104wb-08-11206,0,5,0,0.0,1.0,0.0
224,clueweb12-1605wb-73-10038,1,5,0,0.2,1.0,0.0
224,clueweb12-0000tw-23-10923,2,5,0,0.4,1.0,0.0
225,clueweb12-1805wb-73-12175,0,2,0,0.0,1.0,0.0
225,clueweb12-0000tw-27-13452,2,2,2,1.0,1.0,1.0
225,clueweb12-1018wb-84-15193,1,2,1,0.5,1.0,0.5
225,clueweb12-1901wb-47-03420,2,2,2,1.0,1.0,1.0
225,clueweb12-1901wb-28-22716,2,2,1,1.0,1.0,0.5
225,clueweb12-1103wb-48-10281,2,2,2,1.0,1.0,1.0
225,clueweb12-0000tw-29-06203,2,2,2,1.0,1.0,1.0
225,clueweb12-1000tw-27-19340,2,2,0,1.0,1.0,0.0
225,clueweb12-1715wb-02-28479,0,2,0,0.0,1.0,0.0
225,clueweb12-1201tw-02-02610,1,2,0,0.5,1.0,0.0
225,clueweb12-1906wb-47-17390,2,2,2,1.0,1.0,1.0
225,clueweb12-0914wb-92-00267,0,2,0,0.0,1.0,0.0
225,clueweb12-0105wb-47-24829,0,2,0,0.0,1.0,0.0
225,clueweb12-0917wb-71-26509,0,2,0,0.0,1.0,0.0
225,clueweb12-1003wb-45-08042,0,2,0,0.0,1.0,0.0
225,clueweb12-1809wb-95-00660,0,2,0,0.0,1.0,0.0
225,clueweb12-0915wb-70-24648,0,2,0,0.0,1.0,0.0
225,clueweb12-1908wb-77-12568,2,2,0,1.0,1.0,0.0
225,clueweb12-0404wb-36-15305,0,2,0,0.0,1.0,0.0
225,clueweb12-0800wb-45-32052,1,2,0,0.5,1.0,0.0
225,clueweb12-0011wb-04-18537,0,2,0,0.0,1.0,0.0
225,clueweb12-1107wb-82-03980,0,2,0,0.0,1.0,0.0
225,clueweb12-1000wb-88-15430,1,2,1,0.5,1.0,0.5
225,clueweb12-0009wb-59-23824,2,2,2,1.0,1.0,1.0
225,clueweb12-1906wb-85-04815,2,2,0,1.0,1.0,0.0
225,clueweb12-0409wb-73-08356,1,2,1,0.5,1.0,0.5
225,clueweb12-0919wb-64-10291,0,2,0,0.0,1.0,0.0
225,clueweb12-1908wb-44-27746,2,2,0,1.0,1.0,0.0
225,clueweb12-1904wb-24-30122,1,2,1,0.5,1.0,0.5
225,clueweb12-1907wb-84-18225,2,2,0,1.0,1.0,0.0
225,clueweb12-0005wb-70-20878,2,2,2,1.0,1.0,1.0
225,clueweb12-0800tw-39-20056,0,2,0,0.0,1.0,0.0
225,clueweb12-0502wb-48-02591,0,2,0,0.0,1.0,0.0
225,clueweb12-0500wb-80-05208,2,2,0,1.0,1.0,0.0
225,clueweb12-0706wb-94-13517,0,2,0,0.0,1.0,0.0
225,clueweb12-0802wb-23-16125,0,2,0,0.0,1.0,0.0
225,clueweb12-0802wb-23-16230,0,2,0,0.0,1.0,0.0
225,clueweb12-0804wb-79-27349,0,2,0,0.0,1.0,0.0
225,clueweb12-0802wb-63-22246,0,2,0,0.0,1.0,0.0
225,clueweb12-1807wb-14-16948,0,2,0,0.0,1.0,0.0
225,clueweb12-1102wb-48-20118,2,2,2,1.0,1.0,1.0
225,clueweb12-0802wb-63-22658,0,2,0,0.0,1.0,0.0
225,clueweb12-1907wb-63-15487,2,2,0,1.0,1.0,0.0
225,clueweb12-1905wb-69-03289,0,2,0,0.0,1.0,0.0
225,clueweb12-1114wb-71-04288,0,2,0,0.0,1.0,0.0
225,clueweb12-0802wb-63-22331,0,2,0,0.0,1.0,0.0
225,clueweb12-0804wb-18-06462,0,2,0,0.0,1.0,0.0
225,clueweb12-1905wb-26-02968,0,2,0,0.0,1.0,0.0
225,clueweb12-1906wb-86-13005,2,2,0,1.0,1.0,0.0
225,clueweb12-0800tw-40-01799,1,2,0,0.5,1.0,0.0
225,clueweb12-0713wb-68-05233,2,2,0,1.0,1.0,0.0
225,clueweb12-0607wb-12-10141,0,2,0,0.0,1.0,0.0
225,clueweb12-0011wb-32-19732,2,2,0,1.0,1.0,0.0
225,clueweb12-0109wb-09-31606,0,2,0,0.0,1.0,0.0
225,clueweb12-1908wb-71-06022,2,2,0,1.0,1.0,0.0
225,clueweb12-1903wb-50-20545,0,2,0,0.0,1.0,0.0
225,clueweb12-1701wb-31-01387,2,2,1,1.0,1.0,0.5
225,clueweb12-1906wb-32-12402,0,2,0,0.0,1.0,0.0
225,clueweb12-0814wb-93-02707,0,2,0,0.0,1.0,0.0
225,clueweb12-1905wb-98-16529,0,2,0,0.0,1.0,0.0
225,clueweb12-1600tw-25-05479,2,2,2,1.0,1.0,1.0
225,clueweb12-1903wb-50-20531,1,2,0,0.5,1.0,0.0
225,clueweb12-0106wb-18-07764,0,2,0,0.0,1.0,0.0
225,clueweb12-0204wb-34-24385,0,2,0,0.0,1.0,0.0
225,clueweb12-1906wb-32-12388,0,2,0,0.0,1.0,0.0
225,clueweb12-1100tw-32-18467,2,2,0,1.0,1.0,0.0
225,clueweb12-1900tw-02-10896,2,2,2,1.0,1.0,1.0
225,clueweb12-0102wb-58-01892,1,2,1,0.5,1.0,0.5
225,clueweb12-0301wb-98-16210,0,2,0,0.0,1.0,0.0
225,clueweb12-0800wb-58-31246,0,2,0,0.0,1.0,0.0
225,clueweb12-0105wb-74-09471,1,2,0,0.5,1.0,0.0
225,clueweb12-0600tw-22-06724,1,2,1,0.5,1.0,0.5
225,clueweb12-1314wb-21-25169,0,2,0,0.0,1.0,0.0
225,clueweb12-1902wb-05-14692,0,2,0,0.0,1.0,0.0
225,clueweb12-0101wb-47-25441,1,2,0,0.5,1.0,0.0
225,clueweb12-0106wb-33-34126,0,2,0,0.0,1.0,0.0
225,clueweb12-1613wb-86-07614,0,2,0,0.0,1.0,0.0
225,clueweb12-0401wb-25-24264,0,2,0,0.0,1.0,0.0
225,clueweb12-1516wb-67-15159,0,2,0,0.0,1.0,0.0
225,clueweb12-1912wb-09-14880,0,2,0,0.0,1.0,0.0
225,clueweb12-1905wb-69-03261,0,2,0,0.0,1.0,0.0
225,clueweb12-1801wb-02-18381,0,2,0,0.0,1.0,0.0
225,clueweb12-0202wb-06-06918,0,2,0,0.0,1.0,0.0
225,clueweb12-1912wb-20-12092,0,2,0,0.0,1.0,0.0
225,clueweb12-0009wb-18-16877,0,2,0,0.0,1.0,0.0
225,clueweb12-0302wb-06-21400,0,2,0,0.0,1.0,0.0
225,clueweb12-0305wb-04-26048,0,2,0,0.0,1.0,0.0
225,clueweb12-0900tw-79-08529,2,2,2,1.0,1.0,1.0
225,clueweb12-0001wb-54-21827,1,2,1,0.5,1.0,0.5
225,clueweb12-1100tw-49-13496,2,2,2,1.0,1.0,1.0
225,clueweb12-1406wb-55-00215,0,2,0,0.0,1.0,0.0
225,clueweb12-1516wb-62-18141,0,2,0,0.0,1.0,0.0
225,clueweb12-1307wb-27-23884,0,2,0,0.0,1.0,0.0
225,clueweb12-1907wb-70-13695,0,2,0,0.0,1.0,0.0
225,clueweb12-0011wb-77-03167,1,2,1,0.5,1.0,0.5
225,clueweb12-1516wb-64-07346,0,2,0,0.0,1.0,0.0
225,clueweb12-0000tw-39-07186,2,2,0,1.0,1.0,0.0
225,clueweb12-1809wb-75-02232,0,2,0,0.0,1.0,0.0
225,clueweb12-1400tw-21-17352,2,2,2,1.0,1.0,1.0
225,clueweb12-0008wb-01-33340,1,2,1,0.5,1.0,0.5
226,clueweb12-1107wb-59-24329,2,2,2,1.0,1.0,1.0
226,clueweb12-1807wb-85-04280,2,2,2,1.0,1.0,1.0
226,clueweb12-0305wb-54-01988,2,2,0,1.0,1.0,0.0
226,clueweb12-0604wb-17-12639,2,2,0,1.0,1.0,0.0
226,clueweb12-1705wb-87-16172,0,2,2,0.0,1.0,1.0
226,clueweb12-1507wb-04-22353,2,2,0,1.0,1.0,0.0
226,clueweb12-0103wb-66-18459,2,2,2,1.0,1.0,1.0
226,clueweb12-0010wb-56-07521,0,2,0,0.0,1.0,0.0
226,clueweb12-0305wb-60-18568,2,2,0,1.0,1.0,0.0
226,clueweb12-1700wb-04-04080,2,2,0,1.0,1.0,0.0
226,clueweb12-0305wb-40-08699,0,2,0,0.0,1.0,0.0
226,clueweb12-0304wb-36-22527,0,2,0,0.0,1.0,0.0
226,clueweb12-0602wb-69-24271,2,2,2,1.0,1.0,1.0
226,clueweb12-0207wb-29-25093,0,2,0,0.0,1.0,0.0
226,clueweb12-1802wb-14-00847,2,2,2,1.0,1.0,1.0
226,clueweb12-0804wb-50-12262,2,2,2,1.0,1.0,1.0
226,clueweb12-1700wb-07-32553,2,2,0,1.0,1.0,0.0
226,clueweb12-0800wb-31-12885,2,2,2,1.0,1.0,1.0
226,clueweb12-0800wb-44-09294,2,2,1,1.0,1.0,0.5
226,clueweb12-0714wb-66-10955,2,2,0,1.0,1.0,0.0
226,clueweb12-1212wb-49-24387,1,2,1,0.5,1.0,0.5
226,clueweb12-0706wb-01-20624,1,2,0,0.5,1.0,0.0
226,clueweb12-1516wb-80-14620,0,2,0,0.0,1.0,0.0
226,clueweb12-0711wb-07-03042,0,2,0,0.0,1.0,0.0
226,clueweb12-0101wb-65-00783,0,2,0,0.0,1.0,0.0
226,clueweb12-0003wb-91-27566,0,2,0,0.0,1.0,0.0
226,clueweb12-0008wb-79-06287,2,2,2,1.0,1.0,1.0
226,clueweb12-0208wb-69-06226,2,2,2,1.0,1.0,1.0
226,clueweb12-0818wb-68-22493,0,2,0,0.0,1.0,0.0
226,clueweb12-0211wb-91-02074,1,2,0,0.5,1.0,0.0
226,clueweb12-0101wb-75-00251,0,2,0,0.0,1.0,0.0
226,clueweb12-0101wb-55-27927,0,2,0,0.0,1.0,0.0
226,clueweb12-1312wb-03-02570,2,2,0,1.0,1.0,0.0
226,clueweb12-0101wb-43-02981,0,2,0,0.0,1.0,0.0
226,clueweb12-0300wb-18-14548,2,2,2,1.0,1.0,1.0
226,clueweb12-1906wb-23-11329,0,2,0,0.0,1.0,0.0
226,clueweb12-0102wb-80-31981,0,2,0,0.0,1.0,0.0
226,clueweb12-0205wb-58-05977,0,2,0,0.0,1.0,0.0
226,clueweb12-1210wb-95-01081,0,2,0,0.0,1.0,0.0
226,clueweb12-0011wb-73-24947,2,2,0,1.0,1.0,0.0
226,clueweb12-0402wb-12-24155,1,2,0,0.5,1.0,0.0
226,clueweb12-0604wb-30-15910,2,2,0,1.0,1.0,0.0
226,clueweb12-1911wb-49-09819,2,2,2,1.0,1.0,1.0
226,clueweb12-0302wb-68-16056,0,2,0,0.0,1.0,0.0
226,clueweb12-1805wb-66-08448,2,2,2,1.0,1.0,1.0
226,clueweb12-0304wb-15-25666,0,2,0,0.0,1.0,0.0
226,clueweb12-0400wb-48-04573,0,2,0,0.0,1.0,0.0
226,clueweb12-0106wb-48-03180,0,2,0,0.0,1.0,0.0
226,clueweb12-1413wb-01-00504,2,2,0,1.0,1.0,0.0
226,clueweb12-0812wb-97-24736,2,2,0,1.0,1.0,0.0
226,clueweb12-0302wb-68-13769,2,2,0,1.0,1.0,0.0
226,clueweb12-1414wb-11-05642,2,2,0,1.0,1.0,0.0
226,clueweb12-1413wb-57-06431,2,2,0,1.0,1.0,0.0
226,clueweb12-1211wb-97-24401,0,2,0,0.0,1.0,0.0
226,clueweb12-0209wb-44-19829,2,2,0,1.0,1.0,0.0
226,clueweb12-0508wb-95-11901,2,2,2,1.0,1.0,1.0
226,clueweb12-1700tw-59-03903,2,2,0,1.0,1.0,0.0
226,clueweb12-1412wb-22-16618,2,2,0,1.0,1.0,0.0
226,clueweb12-1212wb-00-20236,0,2,0,0.0,1.0,0.0
226,clueweb12-1904wb-86-02585,0,2,0,0.0,1.0,0.0
226,clueweb12-1211wb-39-29454,2,2,2,1.0,1.0,1.0
226,clueweb12-1708wb-50-15739,2,2,0,1.0,1.0,0.0
226,clueweb12-0705wb-50-26185,0,2,0,0.0,1.0,0.0
226,clueweb12-0010wb-33-00503,2,2,2,1.0,1.0,1.0
226,clueweb12-0906wb-29-23265,1,2,0,0.5,1.0,0.0
226,clueweb12-0911wb-10-02489,1,2,0,0.5,1.0,0.0
226,clueweb12-0104wb-83-10922,0,2,0,0.0,1.0,0.0
226,clueweb12-0100tw-12-19614,0,2,0,0.0,1.0,0.0
226,clueweb12-0406wb-68-13843,2,2,2,1.0,1.0,1.0
226,clueweb12-0101wb-81-31447,0,2,0,0.0,1.0,0.0
226,clueweb12-0010wb-70-16075,0,2,0,0.0,1.0,0.0
226,clueweb12-0005wb-28-19418,2,2,2,1.0,1.0,1.0
226,clueweb12-1615wb-11-16766,2,2,2,1.0,1.0,1.0
226,clueweb12-0005wb-46-36156,0,2,0,0.0,1.0,0.0
226,clueweb12-0001wb-37-20770,0,2,0,0.0,1.0,0.0
226,clueweb12-1414wb-01-12602,2,2,0,1.0,1.0,0.0
226,clueweb12-0205wb-42-18887,0,2,0,0.0,1.0,0.0
226,clueweb12-0005wb-39-17518,2,2,0,1.0,1.0,0.0
226,clueweb12-1209wb-86-00840,0,2,0,0.0,1.0,0.0
226,clueweb12-0401wb-56-20574,2,2,2,1.0,1.0,1.0
226,clueweb12-0510wb-60-06641,2,2,0,1.0,1.0,0.0
226,clueweb12-0600wb-73-07026,2,2,2,1.0,1.0,1.0
226,clueweb12-1210wb-73-02879,0,2,0,0.0,1.0,0.0
226,clueweb12-0009wb-16-06927,1,2,0,0.5,1.0,0.0
226,clueweb12-0400wb-10-14998,2,2,2,1.0,1.0,1.0
226,clueweb12-0300tw-47-04020,2,2,0,1.0,1.0,0.0
226,clueweb12-1413wb-36-11068,2,2,0,1.0,1.0,0.0
226,clueweb12-1412wb-45-16610,2,2,0,1.0,1.0,0.0
226,clueweb12-1412wb-75-00447,2,2,0,1.0,1.0,0.0
226,clueweb12-0904wb-50-20438,0,2,0,0.0,1.0,0.0
226,clueweb12-0210wb-90-06362,2,2,2,1.0,1.0,1.0
226,clueweb12-0510wb-88-02208,0,2,0,0.0,1.0,0.0
226,clueweb12-0509wb-37-13372,2,2,2,1.0,1.0,1.0
226,clueweb12-1706wb-07-03711,0,2,0,0.0,1.0,0.0
226,clueweb12-0107wb-68-31118,0,2,0,0.0,1.0,0.0
226,clueweb12-0511wb-60-25686,0,2,0,0.0,1.0,0.0
226,clueweb12-0401wb-44-22273,2,2,2,1.0,1.0,1.0
226,clueweb12-1409wb-49-15312,2,2,0,1.0,1.0,0.0
226,clueweb12-0508wb-81-18383,0,2,0,0.0,1.0,0.0
226,clueweb12-1507wb-70-02676,2,2,2,1.0,1.0,1.0
227,clueweb12-0400wb-45-19923,3,3,0,1.0,1.0,0.0
227,clueweb12-1700wb-55-07716,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0914wb-14-13746,3,3,2,1.0,1.0,0.6666666666666666
227,clueweb12-0208wb-10-16093,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-1316wb-18-16955,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-0410wb-08-25519,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0402wb-54-17791,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0306wb-77-14055,2,3,1,0.6666666666666666,1.0,0.3333333333333333
227,clueweb12-0906wb-38-24872,0,3,0,0.0,1.0,0.0
227,clueweb12-0409wb-70-14679,3,3,0,1.0,1.0,0.0
227,clueweb12-0601wb-35-02608,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1316wb-33-16545,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1516wb-22-20126,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0809wb-35-05440,0,3,0,0.0,1.0,0.0
227,clueweb12-0602wb-49-08129,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0011wb-06-13384,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1017wb-92-22070,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0604wb-06-29881,2,3,1,0.6666666666666666,1.0,0.3333333333333333
227,clueweb12-0409wb-89-19058,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-0509wb-56-31898,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0500wb-68-12439,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-0004wb-86-23091,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0202wb-88-06179,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0004wb-70-22994,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0205wb-22-03556,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0706wb-41-28948,2,3,2,0.6666666666666666,1.0,0.6666666666666666
227,clueweb12-0609wb-67-18641,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0500wb-38-26840,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1100tw-95-02319,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0208wb-46-10503,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0713wb-95-27836,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1102wb-74-01532,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1900tw-23-15322,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0303wb-78-32496,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0106wb-94-12162,0,3,0,0.0,1.0,0.0
227,clueweb12-0404wb-13-25218,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0300tw-49-07408,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-0005wb-02-15779,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0300tw-46-11523,2,3,2,0.6666666666666666,1.0,0.6666666666666666
227,clueweb12-0402wb-51-14108,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0703wb-32-31316,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-1905wb-44-08158,0,3,0,0.0,1.0,0.0
227,clueweb12-0409wb-89-19072,2,3,0,0.6666666666666666,1.0,0.0
227,clueweb12-0601wb-67-06964,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1705wb-51-21402,0,3,0,0.0,1.0,0.0
227,clueweb12-0401wb-35-20106,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1205wb-29-15051,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1507wb-88-26402,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0610wb-53-34291,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0914wb-10-20508,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0207wb-06-13382,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0304wb-32-25101,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0809wb-87-25118,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0611wb-13-27240,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0401wb-20-24313,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-1100tw-16-04492,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0107wb-66-15750,0,3,0,0.0,1.0,0.0
227,clueweb12-0400wb-61-15226,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0817wb-57-12997,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0207wb-61-21262,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0902wb-29-12968,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0410wb-79-17431,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0106wb-17-14697,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0302wb-96-19667,0,3,0,0.0,1.0,0.0
227,clueweb12-0502wb-40-05387,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0603wb-88-16600,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0107wb-17-31655,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0004wb-15-28447,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0401wb-40-13579,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0102wb-37-13560,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0503wb-18-15523,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1101wb-39-17907,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0104wb-99-08195,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0606wb-88-29737,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0004wb-50-28677,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0206wb-71-10287,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0109wb-24-32120,2,3,2,0.6666666666666666,1.0,0.6666666666666666
227,clueweb12-1805wb-85-19468,0,3,0,0.0,1.0,0.0
227,clueweb12-1809wb-05-13863,0,3,0,0.0,1.0,0.0
227,clueweb12-0511wb-26-17591,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-1206wb-98-19787,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0605wb-37-25353,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0605wb-94-02892,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0700tw-49-14193,0,3,0,0.0,1.0,0.0
227,clueweb12-0107wb-10-12767,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0206wb-80-27561,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0402wb-16-05198,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0211wb-99-33795,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0203wb-83-21296,1,3,1,0.3333333333333333,1.0,0.3333333333333333
227,clueweb12-0301wb-20-11885,1,3,0,0.3333333333333333,1.0,0.0
227,clueweb12-0211wb-84-15183,1,3,0,0.3333333333333333,1.0,0.0
