QueryId,DocumentId,pagerank_score
226,clueweb12-0604wb-17-12639,1.7070083020644906e-08
226,clueweb12-1705wb-87-16172,2.1141346182130604e-08
226,clueweb12-1507wb-04-22353,1.7070083020644906e-08
226,clueweb12-0103wb-66-18459,1.7070083020644906e-08
226,clueweb12-0010wb-56-07521,1.7070083020644906e-08
226,clueweb12-0305wb-60-18568,1.7070083020644906e-08
226,clueweb12-1700wb-04-04080,1.96281421600997e-08
226,clueweb12-0305wb-40-08699,1.7070083020644906e-08
226,clueweb12-0304wb-36-22527,1.7070083020644906e-08
226,clueweb12-0602wb-69-24271,2.2916343271648312e-08
226,clueweb12-0207wb-29-25093,3.333197278121622e-08
226,clueweb12-1802wb-14-00847,1.7070083020644906e-08
226,clueweb12-0804wb-50-12262,1.7070083020644906e-08
226,clueweb12-1700wb-07-32553,1.96281421600997e-08
226,clueweb12-0800wb-31-12885,1.7070083020644906e-08
226,clueweb12-0800wb-44-09294,1.7070083020644906e-08
226,clueweb12-0714wb-66-10955,2.7665399630015676e-08
226,clueweb12-1212wb-49-24387,1.7070083020644906e-08
226,clueweb12-0706wb-01-20624,2.0082447611678825e-08
226,clueweb12-1516wb-80-14620,1.8464762791647508e-08
226,clueweb12-0711wb-07-03042,1.7141208383050498e-08
226,clueweb12-0101wb-65-00783,1.7070083020644906e-08
226,clueweb12-0003wb-91-27566,2.1329620325731623e-08
226,clueweb12-0008wb-79-06287,1.7070083020644906e-08
226,clueweb12-0208wb-69-06226,1.7070083020644906e-08
226,clueweb12-0818wb-68-22493,1.7070083020644906e-08
226,clueweb12-0211wb-91-02074,3.669608686973577e-08
226,clueweb12-0101wb-75-00251,1.7070083020644906e-08
226,clueweb12-0101wb-55-27927,1.7070083020644906e-08
226,clueweb12-1312wb-03-02570,1.7070083020644906e-08
226,clueweb12-0101wb-43-02981,1.7070083020644906e-08
226,clueweb12-0300wb-18-14548,1.7070083020644906e-08
226,clueweb12-1906wb-23-11329,1.7070083020644906e-08
226,clueweb12-0102wb-80-31981,3.1541788248511795e-08
226,clueweb12-0205wb-58-05977,4.946844062968973e-08
226,clueweb12-1210wb-95-01081,2.4904485060030418e-08
226,clueweb12-0011wb-73-24947,1.7070083020644906e-08
226,clueweb12-0402wb-12-24155,1.7070083020644906e-08
226,clueweb12-0604wb-30-15910,1.7070083020644906e-08
226,clueweb12-1911wb-49-09819,3.371341782355359e-08
226,clueweb12-0302wb-68-16056,1.7070083020644906e-08
226,clueweb12-1805wb-66-08448,1.7070083020644906e-08
226,clueweb12-0304wb-15-25666,1.7070083020644906e-08
226,clueweb12-0400wb-48-04573,1.7070083020644906e-08
226,clueweb12-0106wb-48-03180,1.759577970534118e-08
226,clueweb12-1413wb-01-00504,1.7070083020644906e-08
226,clueweb12-0812wb-97-24736,1.7070083020644906e-08
226,clueweb12-0302wb-68-13769,1.7070083020644906e-08
226,clueweb12-1414wb-11-05642,1.7070083020644906e-08
226,clueweb12-1413wb-57-06431,1.7070083020644906e-08
226,clueweb12-1211wb-97-24401,1.898395125204147e-08
226,clueweb12-0209wb-44-19829,1.854330456348708e-08
226,clueweb12-0508wb-95-11901,3.555556841217165e-08
226,clueweb12-1700tw-59-03903,1.7070083020644906e-08
226,clueweb12-1412wb-22-16618,1.7070083020644906e-08
226,clueweb12-1212wb-00-20236,1.76875496582698e-08
226,clueweb12-1904wb-86-02585,2.0224870894939234e-08
226,clueweb12-1211wb-39-29454,7.298643064085351e-08
226,clueweb12-1708wb-50-15739,1.7070083020644906e-08
226,clueweb12-0705wb-50-26185,1.7070083020644906e-08
226,clueweb12-0010wb-33-00503,2.0275007774282277e-08
226,clueweb12-0906wb-29-23265,1.7070083020644906e-08
226,clueweb12-0911wb-10-02489,1.7070083020644906e-08
226,clueweb12-0104wb-83-10922,1.9693509910592483e-08
226,clueweb12-0100tw-12-19614,1.963059606724624e-08
226,clueweb12-0406wb-68-13843,1.7070083020644906e-08
226,clueweb12-0101wb-81-31447,1.7070083020644906e-08
226,clueweb12-0010wb-70-16075,1.7070083020644906e-08
226,clueweb12-0005wb-28-19418,1.848900835379825e-08
226,clueweb12-1615wb-11-16766,1.7070083020644906e-08
226,clueweb12-0005wb-46-36156,1.7070083020644906e-08
226,clueweb12-0001wb-37-20770,1.7070083020644906e-08
226,clueweb12-1414wb-01-12602,1.7070083020644906e-08
226,clueweb12-0205wb-42-18887,1.7070083020644906e-08
226,clueweb12-0005wb-39-17518,1.7070083020644906e-08
226,clueweb12-1209wb-86-00840,2.545995824885392e-08
226,clueweb12-0401wb-56-20574,1.845414488671429e-08
226,clueweb12-0510wb-60-06641,1.7070083020644906e-08
226,clueweb12-0600wb-73-07026,1.7070083020644906e-08
226,clueweb12-1210wb-73-02879,1.7070083020644906e-08
226,clueweb12-0009wb-16-06927,1.7070083020644906e-08
226,clueweb12-0400wb-10-14998,1.7070083020644906e-08
226,clueweb12-0300tw-47-04020,2.7197174155167156e-08
226,clueweb12-1413wb-36-11068,1.7070083020644906e-08
226,clueweb12-1412wb-45-16610,1.7070083020644906e-08
226,clueweb12-1412wb-75-00447,1.7070083020644906e-08
226,clueweb12-0904wb-50-20438,2.862958350954135e-08
226,clueweb12-0210wb-90-06362,1.7070083020644906e-08
226,clueweb12-0510wb-88-02208,1.7070083020644906e-08
226,clueweb12-0509wb-37-13372,2.0747346781963874e-08
226,clueweb12-1706wb-07-03711,2.6474535481564013e-08
226,clueweb12-0107wb-68-31118,7.729025264900128e-08
226,clueweb12-0511wb-60-25686,1.7070083020644906e-08
226,clueweb12-0401wb-44-22273,1.845414488671429e-08
226,clueweb12-1409wb-49-15312,1.798455196585967e-08
226,clueweb12-0508wb-81-18383,1.7070083020644906e-08
226,clueweb12-1507wb-70-02676,3.719703946766807e-08
227,clueweb12-0400wb-45-19923,1.845414488671429e-08
227,clueweb12-1700wb-55-07716,1.7070083020644906e-08
227,clueweb12-0914wb-14-13746,1.7601216701999866e-08
227,clueweb12-0208wb-10-16093,1.7070083020644906e-08
227,clueweb12-1316wb-18-16955,1.7070083020644906e-08
227,clueweb12-0410wb-08-25519,1.7070083020644906e-08
227,clueweb12-0402wb-54-17791,1.7070083020644906e-08
227,clueweb12-0306wb-77-14055,1.853103721260703e-08
227,clueweb12-0906wb-38-24872,1.7070083020644906e-08
227,clueweb12-0409wb-70-14679,1.7070083020644906e-08
227,clueweb12-0601wb-35-02608,1.7070083020644906e-08
227,clueweb12-1316wb-33-16545,1.7070083020644906e-08
227,clueweb12-1516wb-22-20126,1.7526004979547634e-08
227,clueweb12-0809wb-35-05440,1.7070083020644906e-08
227,clueweb12-0602wb-49-08129,1.7070083020644906e-08
227,clueweb12-0011wb-06-13384,1.7070083020644906e-08
227,clueweb12-1017wb-92-22070,2.008244761167882e-08
227,clueweb12-0604wb-06-29881,1.7070083020644906e-08
227,clueweb12-0409wb-89-19058,1.7070083020644906e-08
227,clueweb12-0509wb-56-31898,2.0082447611678825e-08
227,clueweb12-0500wb-68-12439,1.7070083020644906e-08
227,clueweb12-0004wb-86-23091,1.8966761156572045e-08
227,clueweb12-0202wb-88-06179,1.7070083020644906e-08
227,clueweb12-0004wb-70-22994,1.8966761156572045e-08
227,clueweb12-0205wb-22-03556,1.7070083020644906e-08
227,clueweb12-0706wb-41-28948,2.404748242247833e-08
227,clueweb12-0609wb-67-18641,1.7070083020644906e-08
227,clueweb12-0500wb-38-26840,1.7070083020644906e-08
227,clueweb12-1100tw-95-02319,1.7070083020644906e-08
227,clueweb12-0208wb-46-10503,1.7866032494705136e-08
227,clueweb12-0713wb-95-27836,1.7070083020644906e-08
227,clueweb12-1102wb-74-01532,1.7070083020644906e-08
227,clueweb12-1900tw-23-15322,1.7070083020644906e-08
227,clueweb12-0303wb-78-32496,1.7664185222518432e-08
227,clueweb12-0106wb-94-12162,2.1797636362056677e-08
227,clueweb12-0404wb-13-25218,1.7070083020644906e-08
227,clueweb12-0300tw-49-07408,1.7070083020644906e-08
227,clueweb12-0005wb-02-15779,1.8966761156572045e-08
227,clueweb12-0300tw-46-11523,1.963059606724624e-08
227,clueweb12-0402wb-51-14108,1.7070083020644906e-08
227,clueweb12-0703wb-32-31316,1.7070083020644906e-08
227,clueweb12-1905wb-44-08158,3.883787245510231e-08
227,clueweb12-0409wb-89-19072,1.7070083020644906e-08
227,clueweb12-0601wb-67-06964,1.7664949525760448e-08
227,clueweb12-1705wb-51-21402,2.2540227827612892e-08
227,clueweb12-0401wb-35-20106,1.7070083020644906e-08
227,clueweb12-1205wb-29-15051,1.7070083020644906e-08
227,clueweb12-1507wb-88-26402,1.7070083020644906e-08
227,clueweb12-0610wb-53-34291,1.7070083020644906e-08
227,clueweb12-0914wb-10-20508,1.7070083020644906e-08
227,clueweb12-0207wb-06-13382,1.7070083020644906e-08
227,clueweb12-0304wb-32-25101,1.7070083020644906e-08
227,clueweb12-0809wb-87-25118,1.7070083020644906e-08
227,clueweb12-0611wb-13-27240,1.7070083020644906e-08
227,clueweb12-0401wb-20-24313,1.7070083020644906e-08
227,clueweb12-1100tw-16-04492,2.0082447611678825e-08
227,clueweb12-0107wb-66-15750,1.7344279003346858e-08
227,clueweb12-0400wb-61-15226,1.845414488671429e-08
227,clueweb12-0817wb-57-12997,1.7070083020644906e-08
227,clueweb12-0207wb-61-21262,1.7070083020644906e-08
227,clueweb12-0902wb-29-12968,1.7070083020644906e-08
227,clueweb12-0410wb-79-17431,1.7070083020644906e-08
227,clueweb12-0106wb-17-14697,1.7070083020644906e-08
227,clueweb12-0302wb-96-19667,1.7070083020644906e-08
227,clueweb12-0502wb-40-05387,1.7070083020644906e-08
227,clueweb12-0603wb-88-16600,1.7070083020644906e-08
227,clueweb12-0107wb-17-31655,1.7070083020644906e-08
227,clueweb12-0004wb-15-28447,1.7070083020644906e-08
227,clueweb12-0401wb-40-13579,1.7070083020644906e-08
227,clueweb12-0102wb-37-13560,1.7070083020644906e-08
227,clueweb12-0503wb-18-15523,1.7070083020644906e-08
227,clueweb12-1101wb-39-17907,1.7070083020644906e-08
227,clueweb12-0104wb-99-08195,1.7070083020644906e-08
227,clueweb12-0606wb-88-29737,1.7070083020644906e-08
227,clueweb12-0004wb-50-28677,1.7070083020644906e-08
227,clueweb12-0206wb-71-10287,1.7070083020644906e-08
227,clueweb12-0109wb-24-32120,1.7070083020644906e-08
227,clueweb12-1805wb-85-19468,1.86717168114552e-08
227,clueweb12-1809wb-05-13863,2.2596342344523825e-08
227,clueweb12-0511wb-26-17591,1.7070083020644906e-08
227,clueweb12-1206wb-98-19787,1.7070083020644906e-08
227,clueweb12-0605wb-37-25353,1.7070083020644906e-08
227,clueweb12-0605wb-94-02892,1.7070083020644906e-08
227,clueweb12-0700tw-49-14193,1.7070083020644906e-08
227,clueweb12-0107wb-10-12767,1.7070083020644906e-08
227,clueweb12-0206wb-80-27561,1.7070083020644906e-08
227,clueweb12-0402wb-16-05198,1.7070083020644906e-08
227,clueweb12-0211wb-99-33795,1.7070083020644906e-08
227,clueweb12-0203wb-83-21296,1.761115342758699e-08
227,clueweb12-0301wb-20-11885,1.7354584470267278e-08
227,clueweb12-0211wb-84-15183,1.7070083020644906e-08
227,clueweb12-1314wb-75-33622,1.759342056951839e-08
227,clueweb12-0011wb-37-19347,1.7070083020644906e-08
227,clueweb12-0209wb-82-15122,1.926785686896047e-08
227,clueweb12-0402wb-35-00791,1.7070083020644906e-08
227,clueweb12-0508wb-25-05795,1.7070083020644906e-08
227,clueweb12-0510wb-93-03888,1.7070083020644906e-08
227,clueweb12-0301wb-65-22583,1.7070083020644906e-08
227,clueweb12-1315wb-66-27675,1.7070083020644906e-08
227,clueweb12-0108wb-62-09798,1.7070083020644906e-08
228,clueweb12-1716wb-13-29033,1.873067205958597e-08
228,clueweb12-1716wb-60-23030,1.7070083020644906e-08
228,clueweb12-0400wb-49-24877,1.7070083020644906e-08
228,clueweb12-0811wb-35-15845,1.7070083020644906e-08
228,clueweb12-0013wb-51-09640,1.7070083020644906e-08
228,clueweb12-0406wb-03-17715,1.7070083020644906e-08
228,clueweb12-0311wb-90-18665,1.7070083020644906e-08
228,clueweb12-0401wb-70-27823,1.7070083020644906e-08
228,clueweb12-1210wb-43-26060,1.7070083020644906e-08
228,clueweb12-0013wb-22-19636,1.7070083020644906e-08
228,clueweb12-0100wb-31-23980,1.7443880569568702e-08
228,clueweb12-0100wb-22-00279,1.7443880569568702e-08
228,clueweb12-0400wb-80-25314,1.7070083020644906e-08
228,clueweb12-0100wb-22-00265,1.7070083020644906e-08
228,clueweb12-1714wb-45-25122,4.814964507253208e-08
228,clueweb12-0101wb-02-11579,1.7390147151470074e-08
228,clueweb12-0804wb-86-23328,1.7506795418836574e-08
228,clueweb12-0814wb-58-19519,1.7070083020644906e-08
228,clueweb12-0010wb-11-19667,1.7070083020644906e-08
228,clueweb12-0512wb-14-15721,1.7070083020644906e-08
228,clueweb12-0012wb-70-33048,1.7070083020644906e-08
228,clueweb12-0312wb-29-24609,1.7070083020644906e-08
228,clueweb12-1608wb-27-24129,2.63632221362378e-08
228,clueweb12-0900tw-56-09706,1.835033954394557e-08
228,clueweb12-1601wb-17-04164,1.7070083020644906e-08
228,clueweb12-0401wb-12-00111,1.7070083020644906e-08
228,clueweb12-1413wb-88-23133,1.7070083020644906e-08
228,clueweb12-0401wb-12-00083,1.7070083020644906e-08
228,clueweb12-0405wb-88-23311,1.7710211282295242e-08
228,clueweb12-1113wb-12-15063,1.7070083020644906e-08
228,clueweb12-0401wb-41-28262,1.7070083020644906e-08
228,clueweb12-0401wb-98-26317,1.7070083020644906e-08
228,clueweb12-0807wb-93-01726,1.844832519950427e-08
228,clueweb12-0010wb-45-28371,4.3107912237934575e-08
228,clueweb12-1716wb-89-10841,1.7070083020644906e-08
228,clueweb12-0202wb-33-32555,1.7070083020644906e-08
228,clueweb12-0812wb-22-31687,1.7070083020644906e-08
228,clueweb12-0400wb-33-08858,1.7070083020644906e-08
228,clueweb12-0601wb-57-09075,1.7070083020644906e-08
228,clueweb12-0406wb-72-32248,1.7070083020644906e-08
228,clueweb12-0600tw-21-01000,1.7070083020644906e-08
228,clueweb12-0311wb-56-19591,1.7070083020644906e-08
228,clueweb12-0013wb-33-27091,1.7070083020644906e-08
228,clueweb12-0400wb-80-25342,1.835033954394557e-08
228,clueweb12-0013wb-74-26153,1.7070083020644906e-08
228,clueweb12-0013wb-82-07925,1.7070083020644906e-08
228,clueweb12-0101wb-11-25017,1.7390147151470074e-08
228,clueweb12-0013wb-45-03911,1.7070083020644906e-08
228,clueweb12-0101wb-11-25031,1.7070083020644906e-08
228,clueweb12-0101wb-02-11565,1.7070083020644906e-08
228,clueweb12-0011wb-58-17387,3.385664102957492e-08
228,clueweb12-0307wb-37-27942,2.047538747706364e-08
228,clueweb12-0311wb-68-02767,1.7070083020644906e-08
228,clueweb12-0100wb-48-33454,1.8139822159701453e-08
228,clueweb12-0013wb-62-05465,1.7070083020644906e-08
228,clueweb12-0810wb-78-12851,1.7070083020644906e-08
228,clueweb12-0100wb-86-09072,1.7070083020644906e-08
228,clueweb12-0101wb-30-14011,1.7070083020644906e-08
228,clueweb12-0009wb-89-29513,2.6351623631477324e-07
228,clueweb12-0400wb-49-24863,1.7070083020644906e-08
228,clueweb12-0100wb-92-28538,1.7070083020644906e-08
228,clueweb12-0012wb-38-22082,2.1631571475501086e-08
228,clueweb12-0406wb-33-28759,1.7070083020644906e-08
228,clueweb12-0201wb-62-11740,1.7070083020644906e-08
228,clueweb12-0406wb-14-00205,1.7070083020644906e-08
228,clueweb12-0902wb-01-17438,3.710195905427279e-08
228,clueweb12-0401wb-83-14443,1.7070083020644906e-08
228,clueweb12-1904wb-06-23861,1.7070083020644906e-08
228,clueweb12-0811wb-86-31496,2.0036470611838724e-08
228,clueweb12-1703wb-58-14431,1.7070083020644906e-08
228,clueweb12-0406wb-53-18005,1.7070083020644906e-08
228,clueweb12-1010wb-18-21990,1.7070083020644906e-08
228,clueweb12-1413wb-19-12343,1.7070083020644906e-08
228,clueweb12-0406wb-51-20561,1.7070083020644906e-08
228,clueweb12-0604wb-39-32664,1.743587059873081e-08
228,clueweb12-0407wb-06-14025,1.7070083020644906e-08
228,clueweb12-1909wb-47-26225,1.7070083020644906e-08
228,clueweb12-1805wb-51-16190,1.7070083020644906e-08
228,clueweb12-0312wb-29-24637,1.7070083020644906e-08
228,clueweb12-1714wb-05-28583,1.7070083020644906e-08
228,clueweb12-0817wb-95-01017,1.7070083020644906e-08
228,clueweb12-0001wb-59-18585,1.963059606724624e-08
228,clueweb12-0308wb-17-14930,1.7070083020644906e-08
228,clueweb12-0307wb-51-08318,2.2701872337327922e-08
228,clueweb12-1815wb-12-02191,1.7070083020644906e-08
228,clueweb12-0003wb-79-21435,1.3334278811257407e-07
228,clueweb12-0401wb-47-25355,1.7070083020644906e-08
228,clueweb12-0812wb-25-02735,2.0058958216056483e-08
228,clueweb12-1707wb-29-31412,1.7070083020644906e-08
228,clueweb12-1715wb-47-11749,1.7070083020644906e-08
228,clueweb12-1200tw-28-06137,1.7070083020644906e-08
228,clueweb12-0000tw-07-00732,1.7070083020644906e-08
228,clueweb12-0212wb-22-20225,2.234472372969454e-07
228,clueweb12-0804wb-86-23314,1.822680609870573e-08
228,clueweb12-1410wb-37-18075,1.7070083020644906e-08
228,clueweb12-1704wb-26-23317,1.877709171837913e-08
228,clueweb12-1705wb-38-06247,1.845414488671429e-08
228,clueweb12-1410wb-53-07963,1.7070083020644906e-08
228,clueweb12-0805wb-29-10872,1.7070083020644906e-08
228,clueweb12-0410wb-19-09391,1.7070083020644906e-08
229,clueweb12-1503wb-84-01754,2.7046752220951497e-08
229,clueweb12-0008wb-61-17801,1.835033954394557e-08
229,clueweb12-1504wb-28-08365,1.7070083020644906e-08
229,clueweb12-0004wb-36-27180,1.7070083020644906e-08
229,clueweb12-1503wb-86-27636,2.2831808307410376e-08
229,clueweb12-1503wb-89-18308,1.9744161845727573e-08
229,clueweb12-1504wb-17-22485,1.7070083020644906e-08
229,clueweb12-1115wb-85-04096,1.7070083020644906e-08
229,clueweb12-1503wb-64-15413,1.8159047109089134e-08
229,clueweb12-0612wb-34-09155,1.7070083020644906e-08
229,clueweb12-1504wb-25-10679,1.7979027345627824e-08
229,clueweb12-1504wb-22-14690,1.7746253432300434e-08
229,clueweb12-0608wb-12-03792,2.7693612543521982e-08
229,clueweb12-0406wb-33-24478,1.7070083020644906e-08
229,clueweb12-1707wb-87-03458,1.9350948220312087e-08
229,clueweb12-0311wb-23-19666,1.7070083020644906e-08
229,clueweb12-0611wb-56-03268,1.7070083020644906e-08
229,clueweb12-0006wb-80-27175,1.7070083020644906e-08
229,clueweb12-0211wb-10-06275,2.7429943814913292e-08
229,clueweb12-1014wb-45-07399,3.206872694513767e-08
229,clueweb12-0800tw-01-08227,1.7070083020644906e-08
229,clueweb12-0301wb-50-29249,1.7070083020644906e-08
229,clueweb12-1715wb-84-04470,1.7283459107861682e-08
229,clueweb12-0005wb-12-23550,1.9916659571888386e-08
229,clueweb12-0701wb-67-25652,1.7070083020644906e-08
229,clueweb12-1714wb-28-20377,1.7286126315201176e-08
229,clueweb12-0007wb-86-23658,5.218095944497626e-08
229,clueweb12-0002wb-10-03359,1.761075686285965e-08
229,clueweb12-1909wb-62-03648,1.7070083020644906e-08
229,clueweb12-1607wb-49-04155,2.071706610961968e-08
229,clueweb12-1414wb-43-17780,1.7070083020644906e-08
229,clueweb12-1608wb-19-30828,1.7070083020644906e-08
229,clueweb12-1501wb-24-16447,1.7070083020644906e-08
229,clueweb12-0007wb-05-32325,1.7070083020644906e-08
229,clueweb12-0207wb-45-15872,1.9875029826702982e-08
229,clueweb12-0207wb-74-32760,1.7070083020644906e-08
229,clueweb12-1503wb-14-17501,1.7767422906146204e-08
229,clueweb12-0207wb-67-07131,1.9875029826702982e-08
229,clueweb12-0700tw-75-13895,1.7070083020644906e-08
229,clueweb12-0400tw-48-15740,1.7070083020644906e-08
229,clueweb12-0207wb-67-07145,1.9875029826702982e-08
229,clueweb12-0203wb-88-03585,1.7070083020644906e-08
229,clueweb12-0207wb-37-18035,1.9875029826702982e-08
229,clueweb12-1113wb-69-14115,3.043049463217741e-08
229,clueweb12-0009wb-21-21382,1.9397824473696048e-08
229,clueweb12-0207wb-51-24455,1.9875029826702982e-08
229,clueweb12-1014wb-23-12265,1.7070083020644906e-08
229,clueweb12-0207wb-45-15886,1.9875029826702982e-08
229,clueweb12-1503wb-14-17515,1.8595722119236243e-08
229,clueweb12-0207wb-59-18321,1.7070083020644906e-08
229,clueweb12-1213wb-03-01408,1.7070083020644906e-08
229,clueweb12-0911wb-43-02376,2.1790509125630443e-08
229,clueweb12-0610wb-99-15748,1.7070083020644906e-08
229,clueweb12-1707wb-48-18330,1.7070083020644906e-08
229,clueweb12-1021wb-16-17286,2.317068345282042e-08
229,clueweb12-0207wb-51-24441,1.9875029826702982e-08
229,clueweb12-0200wb-23-32545,1.7070083020644906e-08
229,clueweb12-1707wb-29-23915,1.7764087247662138e-08
229,clueweb12-0007wb-97-21747,2.2685008605974094e-08
229,clueweb12-1614wb-90-10026,1.8350339543945568e-08
229,clueweb12-1504wb-36-06342,1.7070083020644906e-08
229,clueweb12-1708wb-61-17630,1.7070083020644906e-08
229,clueweb12-1604wb-56-21849,1.7070083020644906e-08
229,clueweb12-0205wb-03-02920,2.0663154814551193e-08
229,clueweb12-1006wb-69-06215,1.9826721471318202e-08
229,clueweb12-0000wb-99-10275,2.148696937587699e-08
229,clueweb12-0106wb-90-19553,1.7070083020644906e-08
229,clueweb12-0110wb-74-32673,1.7070083020644906e-08
229,clueweb12-1400tw-46-20875,1.7070083020644906e-08
229,clueweb12-0105wb-32-05453,1.8087505727008095e-08
229,clueweb12-0004wb-66-13284,1.7070083020644906e-08
229,clueweb12-1210wb-34-07357,1.877709171837913e-08
229,clueweb12-1900tw-22-17786,1.7070083020644906e-08
229,clueweb12-1313wb-72-13882,1.7070083020644906e-08
229,clueweb12-0606wb-55-15795,1.7070083020644906e-08
229,clueweb12-0103wb-29-13424,1.7070083020644906e-08
229,clueweb12-0305wb-39-24194,1.7070083020644906e-08
229,clueweb12-1801wb-70-09293,1.835033954394557e-08
229,clueweb12-1016wb-74-05306,1.7070083020644906e-08
229,clueweb12-0111wb-62-28310,1.869573080903308e-08
229,clueweb12-0715wb-44-11584,1.7070083020644906e-08
229,clueweb12-1801wb-25-05190,1.7070083020644906e-08
229,clueweb12-1512wb-04-23107,2.0082447611678842e-08
229,clueweb12-0101wb-76-30325,7.980935013990477e-08
229,clueweb12-0102wb-63-28409,1.7070083020644906e-08
229,clueweb12-0302wb-50-09194,1.7548650916095297e-08
229,clueweb12-1614wb-31-17401,2.1004868641373185e-08
229,clueweb12-0817wb-46-10788,2.341164966163874e-08
229,clueweb12-1012wb-16-19155,2.577501516139968e-08
229,clueweb12-1312wb-06-13200,2.709403985715304e-08
229,clueweb12-0402wb-56-15478,1.7070083020644906e-08
229,clueweb12-1907wb-89-21076,1.7070083020644906e-08
229,clueweb12-1012wb-00-08842,2.577501516139968e-08
229,clueweb12-1511wb-11-24887,1.7070083020644906e-08
229,clueweb12-0302wb-25-05270,3.1904607336232055e-08
229,clueweb12-0507wb-93-31133,1.7070083020644906e-08
229,clueweb12-1100tw-89-16466,1.7070083020644906e-08
229,clueweb12-0104wb-10-30699,1.7070083020644906e-08
229,clueweb12-1012wb-47-17504,2.6085558213702152e-08
229,clueweb12-1200wb-52-06792,2.069272142816321e-08
230,clueweb12-1415wb-74-08061,3.3191193877596405e-08
230,clueweb12-1909wb-38-08255,1.8114334403279808e-08
230,clueweb12-1500tw-87-00084,1.7070083020644906e-08
230,clueweb12-1200tw-61-06265,1.7070083020644906e-08
230,clueweb12-0301tw-10-13712,1.7070083020644906e-08
230,clueweb12-1415wb-64-10843,1.7953018658433757e-08
230,clueweb12-1106wb-70-08637,1.7070083020644906e-08
230,clueweb12-0204wb-66-00420,1.7070083020644906e-08
230,clueweb12-0012wb-09-10269,1.7070083020644906e-08
230,clueweb12-1103wb-47-03997,1.7070083020644906e-08
230,clueweb12-0808wb-53-05045,1.816744575490262e-08
230,clueweb12-1106wb-62-04647,1.7070083020644906e-08
230,clueweb12-1512wb-43-19047,1.7070083020644906e-08
230,clueweb12-1710wb-11-05308,1.8158142385710202e-08
230,clueweb12-1709wb-81-13065,2.7455097643451236e-08
230,clueweb12-0716wb-79-24154,1.7070083020644906e-08
230,clueweb12-0301tw-20-13994,9.458425108455287e-08
230,clueweb12-1503wb-12-11339,1.7070083020644906e-08
230,clueweb12-1900tw-26-00821,1.7070083020644906e-08
230,clueweb12-0012wb-94-09631,1.7667823782249726e-08
230,clueweb12-0000tw-29-15828,1.7070083020644906e-08
230,clueweb12-1807wb-39-21223,2.3094812202712735e-08
230,clueweb12-1810wb-18-26175,2.0534299156111405e-08
230,clueweb12-0204wb-58-16680,1.7070083020644906e-08
230,clueweb12-1804wb-00-27726,1.7070083020644906e-08
230,clueweb12-1803wb-38-23357,1.7070083020644906e-08
230,clueweb12-0312wb-24-01669,1.7070083020644906e-08
230,clueweb12-0402wb-56-02330,1.7070083020644906e-08
230,clueweb12-0002wb-23-15275,1.7070083020644906e-08
230,clueweb12-0713wb-23-25053,1.7070083020644906e-08
230,clueweb12-1300tw-05-11829,1.7070083020644906e-08
230,clueweb12-0005wb-60-30919,1.7070083020644906e-08
230,clueweb12-0715wb-42-24538,1.7070083020644906e-08
230,clueweb12-1106wb-76-08357,4.8161887350367805e-08
230,clueweb12-1306wb-46-32149,1.9374544762586105e-08
230,clueweb12-1700tw-36-03683,1.7070083020644906e-08
230,clueweb12-1100tw-02-21308,1.7070083020644906e-08
230,clueweb12-0005wb-47-19978,1.7277839799901552e-08
230,clueweb12-0002wb-41-31870,1.7070083020644906e-08
230,clueweb12-1400tw-32-06168,1.7070083020644906e-08
230,clueweb12-1200tw-41-07082,1.7242508146101133e-08
230,clueweb12-1414wb-34-01370,1.7070083020644906e-08
230,clueweb12-1103wb-97-16366,1.7070083020644906e-08
230,clueweb12-0208wb-53-05628,7.82051947372274e-07
230,clueweb12-0716wb-23-10845,1.7070083020644906e-08
230,clueweb12-0715wb-77-13630,1.7070083020644906e-08
230,clueweb12-0800wb-40-11388,1.7070083020644906e-08
230,clueweb12-0715wb-50-02746,1.7070083020644906e-08
230,clueweb12-1212wb-07-05602,2.2189310731828903e-08
230,clueweb12-0716wb-23-10859,1.7070083020644906e-08
230,clueweb12-1415wb-76-32110,1.7953018658433757e-08
230,clueweb12-0204wb-74-11258,1.7070083020644906e-08
230,clueweb12-0717wb-26-09895,1.7070083020644906e-08
230,clueweb12-0717wb-46-10115,1.7070083020644906e-08
230,clueweb12-1803wb-38-14664,1.7070083020644906e-08
230,clueweb12-0800wb-53-27237,1.7070083020644906e-08
230,clueweb12-0800wb-06-02555,1.7070083020644906e-08
230,clueweb12-0714wb-75-20755,1.7070083020644906e-08
230,clueweb12-0800wb-25-07873,1.7070083020644906e-08
230,clueweb12-0800wb-25-07901,1.7070083020644906e-08
230,clueweb12-0003wb-01-05224,1.939896222642615e-08
230,clueweb12-1309wb-67-23843,1.7070083020644906e-08
230,clueweb12-0608wb-03-27762,1.9158417177701758e-08
230,clueweb12-0104wb-35-32802,1.783441540986639e-08
230,clueweb12-0100tw-44-15394,1.835033954394557e-08
230,clueweb12-1604wb-64-10933,1.7070083020644906e-08
230,clueweb12-0715wb-42-24552,1.7070083020644906e-08
230,clueweb12-0800wb-25-07887,1.7070083020644906e-08
230,clueweb12-0716wb-84-16518,1.7070083020644906e-08
230,clueweb12-0715wb-90-25914,1.7070083020644906e-08
230,clueweb12-0716wb-73-12677,1.7070083020644906e-08
