QueryId,DocumentId
393,NYT19990527.0113
393,NYT19990527.0114
393,NYT19990328.0056
393,NYT19990328.0118
393,NYT19990328.0119
393,NYT19990203.0384
393,NYT19990616.0325
393,NYT19990616.0394
393,NYT19990208.0402
393,NYT19990914.0162
393,NYT19990914.0302
393,NYT19990914.0304
393,NYT19990914.0306
393,NYT19990914.0308
393,NYT19990315.0526
393,NYT19990923.0352
393,NYT19990923.0355
393,NYT19991104.0248
393,NYT19990722.0196
393,NYT19990922.0525
393,NYT19990326.0464
393,NYT19990326.0484
393,NYT19990430.0279
393,NYT19990715.0363
393,NYT19990816.0175
393,NYT19990816.0402
393,NYT19990816.0456
393,NYT19990319.0105
393,NYT19990319.0330
393,NYT19990927.0231
393,NYT19990428.0287
393,NYT19991102.0017
393,NYT19990808.0105
393,NYT19991129.0003
393,NYT19991129.0022
393,NYT19990704.0120
393,NYT19990704.0139
393,NYT19990429.0310
393,NYT19991027.0037
393,NYT19991027.0064
393,NYT19990517.0086
393,NYT20000509.0191
393,NYT20000513.0116
393,NYT20000513.0204
393,NYT20000314.0428
393,NYT20000511.0026
393,NYT20000511.0293
393,NYT20000728.0017
393,NYT20000316.0015
393,NYT20000317.0157
393,NYT20000904.0016
393,NYT20000827.0034
393,NYT20000616.0004
393,NYT20000222.0243
393,NYT20000222.0286
393,NYT20000120.0140
393,NYT20000707.0321
393,NYT20000810.0290
393,NYT20000223.0353
393,NYT20000301.0030
393,NYT20000301.0031
394,NYT19990128.0107
394,NYT19990904.0007
394,NYT19990301.0244
394,NYT19990301.0293
394,NYT19990902.0069
394,NYT19990902.0096
394,NYT19990902.0321
394,NYT19990508.0163
394,NYT19990508.0174
394,NYT19990909.0010
394,NYT19991109.0215
394,NYT19991109.0477
394,NYT19990122.0371
394,NYT19991215.0113
394,NYT19990629.0037
394,NYT19991229.0219
394,NYT19991229.0277
394,NYT19990420.0334
394,NYT19990503.0437
394,NYT19990520.0532
394,NYT19990218.0045
394,NYT19990218.0449
394,NYT19990510.0210
394,NYT19990510.0423
394,NYT19991110.0229
394,NYT19990811.0027
394,NYT19990415.0060
394,NYT19990415.0499
394,NYT19990314.0284
394,NYT19990529.0115
394,NYT19990917.0044
394,NYT19990217.0046
394,NYT19990312.0392
394,NYT19991030.0260
394,NYT19991030.0270
394,NYT19990116.0232
394,NYT19990602.0036
394,NYT19990602.0125
394,NYT19990602.0478
394,NYT19990518.0122
394,NYT19990518.0134
394,NYT19991031.0069
394,NYT19990903.0153
394,NYT19990903.0321
394,NYT19990921.0290
394,NYT19990819.0252
394,NYT19990702.0392
394,NYT19991007.0316
394,NYT19990824.0066
394,NYT19990824.0067
394,NYT19990824.0372
394,NYT19990824.0404
394,NYT19991011.0469
394,NYT19990115.0212
394,NYT19990115.0213
394,NYT19990115.0460
394,NYT19990514.0194
394,NYT19991108.0416
394,NYT19990411.0157
394,NYT19990607.0407
394,NYT19990112.0128
394,NYT19990929.0035
394,NYT19991101.0511
394,NYT19991206.0030
394,NYT19991013.0156
394,NYT19991211.0056
394,NYT19991211.0168
394,NYT19991211.0183
394,NYT19990814.0094
394,NYT19990814.0142
394,NYT19990329.0317
394,NYT19990414.0242
394,NYT19990713.0287
394,NYT19990417.0019
394,NYT19990417.0088
394,NYT19990717.0140
394,NYT19990622.0136
394,NYT19990622.0167
394,NYT19990204.0054
394,NYT19990204.0058
394,NYT19990204.0059
394,NYT19990204.0095
394,NYT19990204.0097
394,NYT19990204.0098
394,NYT19990204.0149
394,NYT19990204.0571
394,NYT19991207.0050
394,NYT19991207.0093
394,NYT19991207.0097
394,NYT19990721.0002
394,NYT19990528.0101
394,NYT19990528.0102
394,NYT19991118.0239
394,NYT19991118.0373
394,NYT19991118.0531
394,NYT19990120.0098
394,NYT19990620.0026
394,NYT19990620.0032
394,NYT19990603.0226
394,NYT19990603.0359
397,NYT19990801.0144
397,NYT19991209.0347
397,NYT19990831.0289
397,NYT19990411.0094
397,NYT19990706.0336
397,NYT19990812.0055
397,NYT19991101.0149
397,NYT19991013.0400
397,NYT19990713.0116
397,NYT19991123.0068
397,NYT19991123.0071
397,NYT19991231.0276
397,NYT19991231.0292
397,NYT19990908.0233
397,NYT19990913.0073
397,NYT19990610.0319
397,NYT19991112.0048
397,NYT19991122.0233
397,NYT19990611.0373
397,NYT19990611.0374
397,NYT19990611.0375
397,NYT19990611.0376
397,NYT19990907.0119
397,NYT19990912.0001
397,NYT20000601.0121
397,NYT20000119.0210
397,NYT20000822.0375
397,NYT20000706.0362
397,NYT20000828.0004
397,NYT20000824.0253
397,NYT20000616.0384
397,NYT20000707.0353
397,NYT20000520.0011
397,NYT20000203.0085
397,NYT20000203.0086
397,NYT20000202.0345
397,NYT20000202.0346
397,NYT20000323.0418
397,NYT20000323.0419
397,NYT20000323.0421
397,NYT20000323.0423
397,NYT20000311.0072
397,NYT20000829.0038
397,NYT20000603.0108
397,NYT20000919.0292
397,NYT19981210.0317
397,NYT19981016.0298
397,NYT19981016.0299
397,NYT19981016.0300
397,NYT19981016.0301
397,NYT19981016.0304
397,NYT19980708.0214
397,NYT19980724.0150
397,NYT19981111.0242
397,NYT19981117.0440
397,NYT19981229.0409
397,NYT19981028.0523
397,APW19990126.0152
397,APW19990125.0340
397,APW19990529.0110
397,APW20000516.0015
397,APW20000103.0036
397,NYT19990101.0036
397,NYT19990101.0046
397,NYT19990101.0109
397,NYT19990101.0174
397,NYT19990101.0259
397,NYT19990226.0244
397,NYT19991019.0148
397,NYT19991019.0265
397,NYT19991019.0310
397,NYT19991019.0415
397,NYT19991019.0424
397,NYT19991019.0454
397,NYT19990128.0198
397,NYT19990128.0276
397,NYT19990128.0285
397,NYT19990128.0327
397,NYT19990128.0334
397,NYT19990128.0340
397,NYT19990904.0152
397,NYT19990904.0236
397,NYT19991127.0038
397,NYT19991127.0039
397,NYT19991127.0061
397,NYT19991127.0101
397,NYT19991127.0102
397,NYT19991127.0103
397,NYT19991127.0154
397,NYT19991127.0162
397,NYT19990301.0211
397,NYT19990301.0220
397,NYT19990301.0280
397,NYT19990301.0285
397,NYT19990301.0286
397,NYT19990301.0361
397,NYT19990301.0407
397,NYT19990902.0117
397,NYT19990902.0137
397,NYT19990902.0143
399,NYT19991101.0392
399,NYT19991101.0396
399,NYT19990721.0003
399,NYT19990315.0317
399,NYT19990720.0361
399,NYT19990720.0367
399,NYT19990720.0379
399,NYT19990720.0433
399,NYT20000509.0006
399,NYT19980609.0351
399,APW19990909.0051
399,APW19990909.0157
399,APW20000702.0114
399,XIE19970612.0204
399,XIE20000501.0133
399,XIE19980528.0257
399,XIE19980430.0181
399,XIE19980424.0025
399,XIE19980619.0195
399,NYT19990902.0290
399,NYT19990131.0008
399,NYT19990131.0009
399,NYT19990122.0153
399,NYT19990122.0320
399,NYT19990420.0255
399,NYT19990503.0303
399,NYT19990823.0174
399,NYT19990823.0248
399,NYT19990705.0126
399,NYT19990718.0210
399,NYT19990718.0261
399,NYT19990718.0276
399,NYT19990312.0291
399,NYT19990312.0292
399,NYT19990827.0044
399,NYT19990322.0177
399,NYT19990322.0224
399,NYT19990719.0008
399,NYT19990111.0161
399,NYT19990623.0326
399,NYT19990201.0083
399,NYT19990201.0084
399,NYT19990201.0163
399,NYT19990201.0502
399,NYT19990717.0248
399,NYT19990717.0262
399,NYT19990717.0272
399,NYT19990717.0285
399,NYT19990721.0160
399,NYT19990421.0332
399,NYT19990519.0502
399,NYT19991118.0154
399,NYT19990311.0277
399,NYT19990311.0278
399,NYT19990130.0050
399,NYT19990130.0051
399,NYT19990506.0182
399,NYT19990506.0492
399,NYT19990617.0156
399,NYT19990308.0175
399,NYT19990315.0422
399,NYT19990315.0517
399,NYT19990315.0518
399,NYT19990315.0519
399,NYT19990315.0520
399,NYT19990315.0524
399,NYT19990315.0572
399,NYT19990105.0290
399,NYT19990105.0310
399,NYT19990326.0178
399,NYT19990104.0222
399,NYT19990215.0175
399,NYT20000605.0239
399,NYT20000814.0151
399,NYT20000814.0442
399,NYT20000228.0140
399,NYT20000628.0079
399,NYT20000628.0139
399,NYT20000824.0295
399,NYT20000824.0323
399,NYT20000717.0173
399,NYT20000801.0108
399,NYT20000810.0139
399,NYT20000414.0026
399,NYT20000720.0491
399,NYT20000726.0137
399,NYT20000726.0138
399,NYT20000124.0036
399,NYT20000124.0416
399,NYT20000612.0470
399,NYT20000815.0400
399,NYT20000229.0167
399,NYT20000529.0242
399,NYT20000214.0510
399,NYT20000713.0321
399,NYT20000215.0113
399,NYT20000323.0328
399,NYT20000608.0090
399,NYT20000515.0099
399,NYT20000912.0118
401,NYT19990508.0053
401,NYT19990508.0054
401,NYT19990503.0236
401,NYT19990503.0237
401,NYT19990510.0086
401,NYT19990510.0087
401,NYT19990501.0107
401,NYT19991010.0104
401,NYT19990921.0244
401,NYT19990921.0250
401,NYT19991011.0189
401,NYT19991011.0207
401,NYT19990202.0324
401,NYT19990901.0059
401,NYT19990303.0403
401,NYT19990816.0305
401,NYT19991121.0186
401,NYT20000103.0087
401,NYT20000103.0088
401,NYT20000103.0090
401,NYT20000205.0088
401,NYT20000205.0089
401,NYT20000628.0260
401,NYT20000628.0276
401,NYT20000717.0436
401,NYT20000120.0089
401,NYT20000210.0210
401,NYT20000210.0211
401,NYT20000825.0333
401,NYT20000101.0060
401,NYT20000101.0061
401,NYT20000101.0063
401,NYT20000414.0465
401,NYT20000203.0408
401,NYT20000117.0091
401,NYT20000207.0064
401,NYT20000207.0065
401,NYT20000712.0085
401,NYT19980710.0088
401,NYT19980710.0089
401,NYT19980831.0213
401,NYT19980723.0111
401,NYT19981204.0203
401,NYT19981204.0204
401,NYT19981106.0041
401,NYT19980703.0183
401,NYT19980703.0184
401,NYT19981209.0175
401,NYT19981209.0282
401,NYT19981025.0041
401,NYT19981025.0235
401,NYT19981009.0430
401,NYT19981019.0050
401,NYT19981203.0163
401,APW19990504.0151
401,APW19990701.0180
401,APW19990619.0077
401,APW19990609.0117
401,APW19990221.0073
401,APW19990221.0074
401,APW19990428.0004
401,APW19990207.0096
401,APW20000805.0057
401,APW20000202.0062
401,APW20000201.0166
401,APW20000201.0176
401,APW20000201.0220
401,APW20000201.0263
401,APW20000912.0171
401,APW20000113.0002
401,APW20000808.0085
401,APW19980623.0536
401,APW19980927.0249
401,APW19981028.0265
401,APW19981028.0911
401,APW19981117.1033
401,APW19981230.0565
401,XIE19970409.0230
401,XIE19970317.0007
401,XIE19960323.0032
401,XIE19991002.0020
401,XIE19991030.0193
401,XIE19990219.0023
401,XIE20000307.0328
401,XIE20000731.0284
401,NYT19990420.0299
401,NYT19990502.0094
401,NYT19990419.0320
401,NYT19990811.0408
401,NYT19990529.0197
401,NYT19990220.0084
401,NYT19990220.0121
401,NYT19991012.0165
401,NYT19991012.0166
401,NYT19990710.0129
401,NYT19990423.0076
401,NYT19990423.0077
401,NYT19991010.0065
401,NYT19990921.0300
401,NYT19990921.0331
404,NYT19990226.0333
404,NYT19990226.0370
404,NYT19991019.0388
404,NYT19991127.0012
404,NYT19991127.0090
404,NYT19991001.0213
404,NYT19990909.0280
404,NYT19991210.0083
404,NYT19991210.0260
404,NYT19991210.0387
404,NYT19991109.0377
404,NYT19991209.0331
404,NYT19991215.0304
404,NYT19990629.0129
404,NYT19990629.0237
404,NYT19990629.0257
404,NYT19991222.0008
404,NYT19990525.0024
404,NYT19990510.0399
404,NYT19990627.0063
404,NYT19990627.0066
404,NYT19990627.0174
404,NYT19990627.0176
404,NYT19991110.0495
404,NYT19991117.0177
404,NYT19991117.0280
404,NYT19991117.0298
404,NYT19991117.0306
404,NYT19991117.0340
404,NYT19991117.0380
404,NYT19990415.0261
404,NYT19990314.0006
404,NYT19990314.0072
404,NYT19990314.0075
404,NYT19990227.0105
404,NYT19990809.0004
404,NYT19990413.0088
404,NYT19990413.0188
404,NYT19991030.0146
404,NYT19990920.0194
404,NYT19991028.0441
404,NYT19990126.0290
404,NYT19990727.0078
404,NYT19990921.0328
404,NYT19990819.0160
404,NYT19990702.0277
404,NYT19990702.0336
404,NYT19990702.0379
404,NYT19990827.0290
404,NYT19991011.0301
404,NYT19991011.0345
404,NYT19990514.0297
404,NYT19991108.0468
404,NYT19990119.0203
404,NYT19990829.0067
404,NYT19990829.0122
404,NYT19990719.0062
404,NYT19990719.0063
404,NYT19990225.0008
404,NYT19990706.0244
404,NYT19990812.0296
404,NYT19991029.0259
404,NYT19990625.0321
404,NYT19990625.0345
404,NYT19991101.0517
404,NYT19990906.0129
404,NYT19990906.0187
404,NYT19990906.0188
404,NYT19990906.0255
404,NYT19990708.0326
404,NYT19990820.0088
404,NYT19991218.0055
404,NYT19991206.0180
404,NYT19990709.0157
404,NYT19990709.0285
404,NYT19990316.0104
404,NYT19991013.0486
404,NYT19990814.0060
404,NYT19990814.0126
404,NYT19990814.0136
404,NYT19990814.0213
404,NYT19990329.0210
404,NYT19990329.0405
404,NYT19990323.0345
404,NYT19990630.0168
404,NYT19990630.0176
404,NYT19990630.0296
404,NYT19990630.0318
404,NYT19990414.0383
404,NYT19990717.0032
404,NYT19990717.0051
404,NYT19990717.0052
404,NYT19990712.0326
404,NYT19990622.0275
404,NYT19990716.0159
404,NYT19990716.0190
404,NYT19991213.0459
404,NYT19990721.0272
404,NYT19990721.0275
404,NYT19990721.0279
408,NYT19990226.0253
408,NYT19991019.0418
408,NYT19990902.0186
408,NYT19990601.0202
408,NYT19991209.0065
408,NYT19991229.0345
408,NYT19990823.0239
408,NYT19990823.0290
408,NYT19990823.0343
408,NYT19991130.0115
408,NYT19990520.0254
408,NYT19990510.0298
408,NYT19990510.0332
408,NYT19990822.0083
408,NYT19990822.0216
408,NYT19990831.0214
408,NYT19990402.0384
408,NYT19990811.0060
408,NYT19990811.0227
408,NYT19990529.0092
408,NYT19990815.0072
408,NYT19990217.0334
408,NYT19990504.0247
408,NYT19990423.0229
408,NYT19991022.0038
408,NYT19990116.0088
408,NYT19990116.0125
408,NYT19991028.0207
408,NYT19990126.0367
408,NYT19990126.0420
408,NYT19990903.0195
408,NYT19990819.0178
408,NYT19990702.0168
408,NYT19990827.0293
408,NYT19990827.0395
408,NYT19990824.0136
408,NYT19990514.0254
408,NYT19991108.0188
408,NYT19990829.0077
408,NYT19990911.0137
408,NYT19990911.0226
408,NYT19990905.0084
408,NYT19991018.0338
408,NYT19990929.0517
408,NYT19991029.0163
408,NYT19991119.0242
408,NYT19990625.0187
408,NYT19990916.0458
408,NYT19990916.0468
408,NYT19990916.0472
408,NYT19990708.0287
408,NYT19990910.0187
408,NYT19990820.0206
408,NYT19990709.0186
408,NYT19991013.0266
408,NYT19990630.0182
408,NYT19990630.0234
408,NYT19990414.0063
408,NYT19990414.0065
408,NYT19990414.0248
408,NYT19990414.0378
408,NYT19990712.0237
408,NYT19991118.0401
408,NYT19990107.0138
408,NYT19990107.0139
408,NYT19990619.0145
408,NYT19991116.0183
408,NYT19990802.0229
408,NYT19990802.0233
408,NYT19990804.0272
408,NYT19990711.0066
408,NYT19991227.0420
408,NYT19990616.0268
408,NYT19990925.0223
408,NYT19990914.0230
408,NYT19990914.0269
408,NYT19991216.0128
408,NYT19990913.0353
408,NYT19990612.0090
408,NYT19990915.0010
408,NYT19990915.0135
408,NYT19990915.0289
408,NYT19990926.0076
408,NYT19990409.0258
408,NYT19990317.0301
408,NYT19990825.0354
408,NYT19990830.0144
408,NYT19990830.0162
408,NYT19990830.0279
408,NYT19990830.0481
408,NYT19991003.0403
408,NYT19990826.0050
408,NYT19990826.0225
408,NYT19990105.0167
408,NYT19990105.0168
408,NYT19990828.0143
408,NYT19990828.0202
408,NYT19990722.0209
408,NYT19990922.0079
408,NYT19990922.0081
409,NYT19990226.0298
409,NYT19990909.0223
409,NYT19990629.0113
409,NYT19990209.0459
409,NYT19990402.0192
409,NYT19990402.0193
409,NYT19991117.0169
409,NYT19990227.0220
409,NYT19990227.0221
409,NYT19990227.0222
409,NYT19990227.0226
409,NYT19990809.0257
409,NYT19990815.0051
409,NYT19990413.0345
409,NYT19990217.0515
409,NYT19990407.0435
409,NYT19991030.0144
409,NYT19991030.0145
409,NYT19990714.0401
409,NYT19990714.0409
409,NYT19990518.0443
409,NYT19990702.0256
409,NYT19990110.0050
409,NYT19990115.0069
409,NYT19990115.0072
409,NYT19990911.0122
409,NYT19990911.0193
409,NYT19990911.0195
409,NYT19990911.0196
409,NYT19990911.0197
409,NYT19991225.0123
409,NYT19990213.0102
409,NYT19990225.0295
409,NYT19990929.0034
409,NYT19991029.0084
409,NYT19991029.0247
409,NYT19990329.0494
409,NYT19990414.0383
409,NYT19990417.0161
409,NYT19990512.0401
409,NYT19990818.0293
409,NYT19990818.0350
409,NYT19991227.0325
409,NYT19991216.0389
409,NYT19990524.0330
409,NYT19990121.0101
409,NYT19990308.0357
409,NYT19990409.0224
409,NYT19990405.0425
409,NYT19990405.0494
409,NYT19990405.0544
409,NYT19990114.0106
409,NYT19990114.0110
409,NYT19990307.0136
409,NYT19990303.0219
409,NYT19990816.0016
409,NYT19991221.0178
409,NYT19991014.0379
409,NYT19990305.0001
409,NYT19990124.0096
409,NYT19990805.0471
409,NYT19990306.0106
409,NYT19990406.0351
409,NYT19990907.0339
409,NYT19990207.0036
409,NYT19990325.0262
409,NYT19990211.0109
409,NYT19991126.0201
409,NYT19990401.0032
409,NYT19990401.0033
409,NYT19990517.0034
409,NYT20000905.0106
409,NYT20000811.0266
409,NYT20000811.0267
409,NYT20000731.0399
409,NYT20000611.0095
409,NYT20000611.0133
409,NYT20000104.0134
409,NYT20000513.0239
409,NYT20000926.0145
409,NYT20000926.0167
409,NYT20000926.0205
409,NYT20000926.0324
409,NYT20000621.0373
409,NYT20000621.0376
409,NYT20000621.0392
409,NYT20000921.0078
409,NYT20000818.0433
409,NYT20000404.0015
409,NYT20000404.0315
409,NYT20000317.0123
409,NYT20000704.0114
409,NYT20000809.0171
409,NYT20000722.0122
409,NYT20000722.0186
409,NYT20000828.0369
409,NYT20000828.0415
409,NYT20000824.0391
409,NYT20000718.0263
409,NYT20000107.0083
416,NYT19990318.0353
416,NYT19990528.0416
416,NYT19990328.0241
416,NYT19990524.0221
416,NYT19990524.0383
416,NYT19990317.0191
416,NYT19990317.0308
416,NYT19990317.0341
416,NYT19990317.0377
416,NYT19990922.0224
416,NYT19990922.0229
416,NYT20000518.0322
416,NYT20000306.0468
416,NYT20000830.0038
416,NYT19980826.0088
416,NYT19980826.0090
416,NYT19980728.0267
416,NYT19980603.0152
416,NYT19980603.0153
416,NYT19980603.0154
416,NYT19980603.0156
416,NYT19980603.0157
416,NYT19980603.0158
416,NYT19980822.0116
416,NYT19980701.0246
416,NYT19980701.0572
416,NYT19980604.0069
416,NYT19980604.0070
416,NYT19980604.0071
416,NYT19980604.0072
416,NYT19980604.0073
416,NYT19980604.0074
416,NYT19981126.0252
416,NYT19980825.0226
416,NYT19980629.0327
416,APW19990321.0053
416,APW20000717.0063
416,APW20000812.0037
416,APW19980702.1433
416,APW19981212.0019
416,APW19981212.0020
416,APW19981212.0631
416,APW19980830.0174
416,APW19980830.0264
416,APW19980805.0472
416,APW19980603.0021
416,APW19980916.0225
416,APW19980810.0946
416,APW19980810.0969
416,APW19980810.0975
416,APW19981129.1015
416,APW19981231.0188
416,APW19981230.1192
416,APW19980713.0012
416,APW19980713.0314
416,APW19981204.1476
416,XIE19971103.0046
416,XIE19971103.0047
416,XIE19971103.0053
416,XIE19971103.0071
416,XIE19971103.0082
416,XIE19971103.0090
416,XIE19971103.0136
416,XIE19971103.0157
416,XIE19971103.0191
416,XIE19971103.0192
416,XIE19971103.0195
416,XIE19971103.0214
416,XIE19971103.0221
416,XIE19970417.0139
416,XIE19970917.0168
416,XIE19970917.0175
416,XIE19970917.0200
416,XIE19970917.0204
416,XIE19970812.0152
416,XIE19970812.0178
416,XIE19971109.0003
416,XIE19971109.0091
416,XIE19971109.0124
416,XIE19971109.0154
416,XIE19971109.0162
416,XIE19971109.0168
416,XIE19970912.0014
416,XIE19970912.0233
416,XIE19970314.0089
416,XIE19970314.0163
416,XIE19970314.0193
416,XIE19970314.0197
416,XIE19970314.0198
416,XIE19970314.0202
416,XIE19970213.0138
416,XIE19970315.0052
416,XIE19970315.0053
416,XIE19970315.0067
416,XIE19970628.0055
416,XIE19970506.0256
416,XIE19971025.0094
416,XIE19971025.0156
416,XIE19970405.0165
416,XIE19970411.0189
419,NYT19991018.0017
419,NYT19990316.0287
419,NYT19990802.0214
419,NYT19990802.0216
419,NYT19990901.0296
419,NYT19990803.0021
419,NYT20000318.0065
419,NYT20000318.0109
419,NYT20000401.0133
419,XIE19971203.0123
419,XIE19980521.0184
419,XIE19980930.0117
419,NYT20000605.0410
419,NYT20000518.0061
419,NYT20000518.0139
419,NYT20000116.0176
419,NYT20000116.0177
419,NYT20000118.0081
419,NYT20000118.0082
419,NYT19980816.0117
419,NYT19980713.0350
419,APW19990730.0072
419,APW20000524.0064
419,XIE20000920.0305
419,XIE19980109.0303
419,NYT19990101.0036
419,NYT19990101.0046
419,NYT19990813.0336
419,NYT19991001.0368
419,NYT19991210.0191
419,NYT19991109.0137
419,NYT19991109.0164
419,NYT19990220.0162
419,NYT19990624.0100
419,NYT19991030.0002
419,NYT19991030.0130
419,NYT19991030.0225
419,NYT19991011.0392
419,NYT19990213.0192
419,NYT19990812.0136
419,NYT19990812.0460
419,NYT19990709.0344
419,NYT19990323.0236
419,NYT19990713.0116
419,NYT19990417.0194
419,NYT19990716.0207
419,NYT19990421.0222
419,NYT19990528.0030
419,NYT19990311.0368
419,NYT19990603.0170
419,NYT19990603.0176
419,NYT19991025.0131
419,NYT19990527.0247
419,NYT19990527.0251
419,NYT19990203.0342
419,NYT19990113.0340
419,NYT19990610.0319
419,NYT19990617.0354
419,NYT19990923.0114
419,NYT19990923.0122
419,NYT19991016.0149
419,NYT19991122.0225
419,NYT19990305.0141
419,NYT19990509.0129
419,NYT19990429.0122
419,NYT19990429.0159
419,NYT19990930.0123
419,NYT19990930.0171
419,NYT19990104.0111
419,NYT19990104.0120
419,NYT20000811.0043
419,NYT20000731.0047
419,NYT20000316.0296
419,NYT20000904.0248
419,NYT20000904.0250
419,NYT20000706.0360
419,NYT20000706.0362
419,NYT20000828.0004
419,NYT20000817.0416
419,NYT20000217.0116
419,NYT20000217.0120
419,NYT20000810.0300
419,NYT20000330.0204
419,NYT20000330.0410
419,NYT20000825.0230
419,NYT20000414.0005
419,NYT20000203.0125
419,NYT20000203.0159
419,NYT20000913.0016
419,NYT20000612.0119
419,NYT20000815.0429
419,NYT20000815.0432
419,NYT20000214.0220
419,NYT20000713.0319
419,NYT20000608.0373
419,NYT20000112.0310
419,NYT20000112.0314
419,NYT20000907.0233
419,NYT20000907.0400
419,NYT20000703.0082
426,NYT19990128.0186
426,NYT19990128.0208
426,NYT19990904.0068
426,NYT19991001.0065
426,NYT19991210.0120
426,NYT19991109.0111
426,NYT19990523.0110
426,NYT19990629.0313
426,NYT19991229.0181
426,NYT19991222.0288
426,NYT19991222.0353
426,NYT19991222.0368
426,NYT19991222.0373
426,NYT19991222.0376
426,NYT19991222.0466
426,NYT19990420.0011
426,NYT19990505.0389
426,NYT19990811.0017
426,NYT19990811.0026
426,NYT19990220.0106
426,NYT19990504.0381
426,NYT19990501.0019
426,NYT19991223.0285
426,NYT19991223.0298
426,NYT19991223.0306
426,NYT19990727.0015
426,NYT19991108.0441
426,NYT19990119.0251
426,NYT19991225.0107
426,NYT19990225.0421
426,NYT19990812.0385
426,NYT19990929.0288
426,NYT19990929.0361
426,NYT19990929.0407
426,NYT19990929.0550
426,NYT19990228.0089
426,NYT19991029.0231
426,NYT19991029.0302
426,NYT19990625.0368
426,NYT19990625.0386
426,NYT19990708.0109
426,NYT19990526.0018
426,NYT19990201.0163
426,NYT19990417.0135
426,NYT19990614.0115
426,NYT19990614.0116
426,NYT19990717.0050
426,NYT19990528.0393
426,NYT19990130.0050
426,NYT19990130.0051
426,NYT19990130.0230
426,NYT19990129.0227
426,NYT19990129.0390
426,NYT19990129.0402
426,NYT19991025.0423
426,NYT19990506.0473
426,NYT19990726.0429
426,NYT19990726.0461
426,NYT19990328.0240
426,NYT19991227.0157
426,NYT19991231.0003
426,NYT19990914.0026
426,NYT19991023.0110
426,NYT19991023.0116
426,NYT19990113.0251
426,NYT19990913.0365
426,NYT19990913.0446
426,NYT19990612.0107
426,NYT19991105.0069
426,NYT19991105.0106
426,NYT19990106.0274
426,NYT19991112.0099
426,NYT19990315.0096
426,NYT19990315.0097
426,NYT19990830.0389
426,NYT19990923.0005
426,NYT19990923.0514
426,NYT19991003.0928
426,NYT19991003.0929
426,NYT19990609.0242
426,NYT19990609.0427
426,NYT19990521.0224
426,NYT19991009.0165
426,NYT19990303.0537
426,NYT19990224.0011
426,NYT19990224.0337
426,NYT19990224.0405
426,NYT19990224.0462
426,NYT19990816.0262
426,NYT19990816.0284
426,NYT19991221.0273
426,NYT19991221.0279
426,NYT19991221.0284
426,NYT19991221.0296
426,NYT19990611.0146
426,NYT19990611.0148
426,NYT19990611.0338
426,NYT19990313.0072
426,NYT19990313.0097
426,NYT19990313.0098
427,NYT19990831.0218
427,NYT19990614.0216
427,NYT20000412.0272
427,NYT20000412.0273
427,NYT20000828.0245
427,NYT19980617.0277
427,NYT19980710.0172
427,NYT19980717.0058
427,NYT19981128.0244
427,NYT19980715.0236
427,NYT19980622.0081
427,NYT19980720.0160
427,NYT19980722.0144
427,NYT19980708.0270
427,NYT19980701.0250
427,NYT19981216.0253
427,NYT19981130.0409
427,NYT19981130.0440
427,NYT19980624.0258
427,NYT19980629.0248
427,XIE19971118.0171
427,NYT19990910.0080
427,NYT20000605.0035
427,NYT20000605.0037
427,NYT20000419.0395
427,NYT20000419.0396
427,NYT20000526.0015
427,NYT20000603.0033
427,NYT20000603.0035
427,NYT20000821.0270
427,NYT19980708.0178
427,NYT19980713.0064
427,NYT19980713.0208
427,NYT19980721.0150
427,NYT19990806.0032
427,NYT19990531.0123
427,NYT20000406.0331
427,NYT20000406.0332
427,APW19990118.0072
427,APW19990119.0257
427,APW19990119.0333
427,APW19981124.1189
427,APW19981124.1249
427,APW19980608.1501
427,APW19980622.0496
427,XIE19970213.0154
427,XIE19960711.0142
427,XIE19980718.0001
427,NYT19990226.0178
427,NYT19991019.0118
427,NYT19991019.0157
427,NYT19991019.0243
427,NYT19990128.0013
427,NYT19990128.0130
427,NYT19990904.0038
427,NYT19990301.0237
427,NYT19990301.0484
427,NYT19990902.0165
427,NYT19990813.0258
427,NYT19990508.0108
427,NYT19990508.0109
427,NYT19990508.0118
427,NYT19991002.0092
427,NYT19991002.0119
427,NYT19991001.0085
427,NYT19991001.0290
427,NYT19991001.0294
427,NYT19990601.0113
427,NYT19991109.0118
427,NYT19991109.0345
427,NYT19990801.0123
427,NYT19990801.0208
427,NYT19991209.0126
427,NYT19990125.0126
427,NYT19990125.0192
427,NYT19990125.0211
427,NYT19990122.0273
427,NYT19990621.0010
427,NYT19990621.0266
427,NYT19990621.0430
427,NYT19990209.0103
427,NYT19990503.0276
427,NYT19990503.0278
427,NYT19990324.0466
427,NYT19990823.0155
427,NYT19990823.0157
427,NYT19990823.0160
427,NYT19990823.0161
427,NYT19990823.0386
427,NYT19990823.0387
427,NYT19990823.0388
427,NYT19990823.0389
427,NYT19990525.0046
427,NYT19991130.0244
427,NYT19991130.0267
427,NYT19991130.0343
427,NYT19990427.0157
427,NYT19990427.0273
427,NYT19990218.0164
427,NYT19990218.0165
433,NYT19981110.0299
433,NYT19990101.0073
433,NYT19991104.0038
433,NYT19990724.0013
433,NYT19990723.0294
433,NYT19990723.0355
433,NYT20000506.0146
433,NYT20000213.0084
433,NYT20000602.0356
